Date,YY,MM,DD,HRI_Tidbit,pred_via_44029_20m,pred_via_DB,pred_via_HRO,pred_via_44098,pred_via_44013,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_SHO,pred_via_44029_2m,final_value
1987-05-11,1987,5,11,NA,NA,NA,NA,NA,6.319840304371887,6.307602901710231,6.343469145947797,NA,NA,NA,6.319840304371887
1987-05-12,1987,5,12,NA,NA,NA,NA,NA,6.325940785765443,6.29860140537807,6.350375909578102,NA,NA,NA,6.325940785765443
1987-05-13,1987,5,13,NA,NA,NA,NA,NA,6.320944201636334,6.3577541103306405,6.375931073333889,NA,NA,NA,6.320944201636334
1987-05-14,1987,5,14,NA,NA,NA,NA,NA,6.3322155659007056,6.377685998367299,6.406321044086139,NA,NA,NA,6.3322155659007056
1987-05-15,1987,5,15,NA,NA,NA,NA,NA,6.329484873487354,6.359682999607681,6.382837902832604,NA,NA,NA,6.329484873487354
1987-05-16,1987,5,16,NA,NA,NA,NA,NA,6.322106198974039,6.342322965946455,6.326892768324564,NA,NA,NA,6.322106198974039
1987-05-17,1987,5,17,NA,NA,NA,NA,NA,6.331518368758617,6.343608893134171,6.344159776202942,NA,NA,NA,6.331518368758617
1987-05-18,1987,5,18,NA,NA,NA,NA,NA,6.332447964952715,6.362576340351517,6.386982013705513,NA,NA,NA,6.332447964952715
1987-05-19,1987,5,19,NA,NA,NA,NA,NA,6.3323418703119945,6.384115643410255,6.355901346829708,NA,NA,NA,6.3323418703119945
1987-05-20,1987,5,20,NA,NA,NA,NA,NA,6.338316045091116,6.418835703094291,6.40424902158389,NA,NA,NA,6.338316045091116
1987-05-21,1987,5,21,NA,NA,NA,NA,NA,6.34528802376286,6.471237287360145,6.44568980097095,NA,NA,NA,6.34528802376286
1987-05-22,1987,5,22,NA,NA,NA,NA,NA,6.350807508119008,6.45194836604215,6.458812763844826,NA,NA,NA,6.350807508119008
1987-05-23,1987,5,23,NA,NA,NA,NA,NA,6.3505902643486465,6.4342668444694056,6.456740675474165,NA,NA,NA,6.3505902643486465
1987-05-24,1987,5,24,NA,NA,NA,NA,NA,6.338606543630734,6.389259358256421,6.421516029462266,NA,NA,NA,6.338606543630734
1987-05-25,1987,5,25,NA,NA,NA,NA,NA,6.33575965444531,6.39954678169914,6.442927082345145,NA,NA,NA,6.33575965444531
1987-05-26,1987,5,26,NA,NA,NA,NA,NA,6.345462322769507,6.443911318167716,6.4705543344715934,NA,NA,NA,6.345462322769507
1987-05-27,1987,5,27,NA,NA,NA,NA,NA,6.345810924115396,6.486025466723094,6.469172942224487,NA,NA,NA,6.345810924115396
1987-05-28,1987,5,28,NA,NA,NA,NA,NA,6.358941481423331,6.4680224663432035,6.567940248366694,NA,NA,NA,6.358941481423331
1987-05-29,1987,5,29,NA,NA,NA,NA,NA,6.383692005122388,6.526532215456063,6.603855590502146,NA,NA,NA,6.383692005122388
1987-05-30,1987,5,30,NA,NA,NA,NA,NA,6.376720024777365,6.577004901340507,6.610762420000858,NA,NA,NA,6.376720024777365
1987-05-31,1987,5,31,NA,NA,NA,NA,NA,6.3940918722898346,6.571665494785394,6.661182051388886,NA,NA,NA,6.3940918722898346
1987-06-01,1987,6,1,NA,NA,NA,NA,NA,8.214920739321938,8.233989104616839,8.246290974391838,NA,NA,NA,8.214920739321938
1987-06-02,1987,6,2,NA,NA,NA,NA,NA,8.234151556782301,8.254200924342408,8.24363789539454,NA,NA,NA,8.234151556782301
1987-06-03,1987,6,3,NA,NA,NA,NA,NA,8.280710382736208,8.230077135833941,8.218433391900637,NA,NA,NA,8.280710382736208
1987-06-04,1987,6,4,NA,NA,NA,NA,NA,8.27509690807032,8.23424989976081,8.214895925124287,NA,NA,NA,8.27509690807032
1987-06-05,1987,6,5,NA,NA,NA,NA,NA,8.230849515378514,8.23959625169371,8.229487986119214,NA,NA,NA,8.230849515378514
1987-06-06,1987,6,6,NA,NA,NA,NA,NA,8.208560717873784,8.247550582293611,8.231698913396915,NA,NA,NA,8.208560717873784
1987-06-07,1987,6,7,NA,NA,NA,NA,NA,8.221438687907455,8.261372866067866,8.236562961841843,NA,NA,NA,8.221438687907455
1987-06-08,1987,6,8,NA,NA,NA,NA,NA,8.214576179847711,8.259156085593572,8.24363789539454,NA,NA,NA,8.214576179847711
1987-06-09,1987,6,9,NA,NA,NA,NA,NA,8.212358073848916,8.260068878768589,8.263536156553991,NA,NA,NA,8.212358073848916
1987-06-10,1987,6,10,NA,NA,NA,NA,NA,8.208725817843872,8.254592120031461,8.267958011109396,NA,NA,NA,8.208725817843872
1987-06-11,1987,6,11,NA,NA,NA,NA,NA,8.201296218147304,8.25237533924421,8.27282201738439,NA,NA,NA,8.201296218147304
1987-06-12,1987,6,12,NA,NA,NA,NA,NA,8.195187442778655,8.251723347472314,8.281223490435739,NA,NA,NA,8.195187442778655
1987-06-13,1987,6,13,NA,NA,NA,NA,NA,8.18429069734951,8.249767364332694,8.29183593293472,NA,NA,NA,8.18429069734951
1987-06-14,1987,6,14,NA,NA,NA,NA,NA,8.157379029754374,8.26254645689051,8.305543606150591,NA,NA,NA,8.157379029754374
1987-06-15,1987,6,15,NA,NA,NA,NA,NA,8.198489485371182,8.264502435022814,8.284318805492493,NA,NA,NA,8.198489485371182
1987-06-16,1987,6,16,NA,NA,NA,NA,NA,8.220117874674399,8.272065569933662,8.269284550608043,NA,NA,NA,8.220117874674399
1987-06-17,1987,6,17,NA,NA,NA,NA,NA,8.286323862157042,8.27715112703555,8.257787762499941,NA,NA,NA,8.286323862157042
1987-06-18,1987,6,18,NA,NA,NA,NA,NA,8.259907510718229,8.273630358636062,8.247617556060419,NA,NA,NA,8.259907510718229
1987-06-19,1987,6,19,NA,NA,NA,NA,NA,8.236462991629383,8.273891153780031,8.255134683502643,NA,NA,NA,8.236462991629383
1987-06-20,1987,6,20,NA,NA,NA,NA,NA,8.152095758991116,8.281845489387253,8.298026478708367,NA,NA,NA,8.152095758991116
1987-06-21,1987,6,21,NA,NA,NA,NA,NA,8.170422108871778,8.293972582662198,8.305101412261067,NA,NA,NA,8.170422108871778
1987-06-22,1987,6,22,NA,NA,NA,NA,NA,8.169431488446484,8.307794865184619,8.310849806315117,NA,NA,NA,8.169431488446484
1987-06-23,1987,6,23,NA,NA,NA,NA,NA,8.194196830278269,8.2721959707917,8.254250295723592,NA,NA,NA,8.194196830278269
1987-06-24,1987,6,24,NA,NA,NA,NA,NA,8.224410526597346,8.267371212589277,8.238331695230018,NA,NA,NA,8.224410526597346
1987-06-25,1987,6,25,NA,NA,NA,NA,NA,8.227877672329925,8.23764026980592,8.247617556060419,NA,NA,NA,8.227877672329925
1987-06-26,1987,6,26,NA,NA,NA,NA,NA,8.223089711779311,8.26372004364471,8.249828441168187,NA,NA,NA,8.223089711779311
1987-06-27,1987,6,27,NA,NA,NA,NA,NA,8.218466846047598,8.27193517314407,8.271937629605338,NA,NA,NA,8.218466846047598
1987-06-28,1987,6,28,NA,NA,NA,NA,NA,8.210613729846173,8.273239163259964,8.289182811767493,NA,NA,NA,8.210613729846173
1987-06-29,1987,6,29,NA,NA,NA,NA,NA,8.173228841251651,8.27506474679338,8.29979521209654,NA,NA,NA,8.173228841251651
1987-06-30,1987,6,30,NA,NA,NA,NA,NA,8.162662306461309,8.24911536974418,8.336496461528618,NA,NA,NA,8.162662306461309
1987-07-01,1987,7,1,NA,NA,NA,NA,NA,8.192499413409447,7.636814738522121,8.024386119121962,NA,NA,NA,8.192499413409447
1987-07-02,1987,7,2,NA,NA,NA,NA,NA,8.223963925776525,7.758332185396897,8.070741754930824,NA,NA,NA,8.223963925776525
1987-07-03,1987,7,3,NA,NA,NA,NA,NA,7.960953341218195,7.8631812925373445,8.005843953214436,NA,NA,NA,7.960953341218195
1987-07-04,1987,7,4,NA,NA,NA,NA,NA,8.066641633083224,7.905658614830475,8.031339597117324,NA,NA,NA,8.066641633083224
1987-07-05,1987,7,5,NA,NA,NA,NA,NA,8.157807829359156,7.919638504471571,8.056834798940104,NA,NA,NA,8.157807829359156
1987-07-06,1987,7,6,NA,NA,NA,NA,NA,8.311096247595506,8.020186127853542,8.082330442842988,NA,NA,NA,8.311096247595506
1987-07-07,1987,7,7,NA,NA,NA,NA,NA,8.353855640584191,8.131487498699995,8.144910418560922,NA,NA,NA,8.353855640584191
1987-07-08,1987,7,8,NA,NA,NA,NA,NA,8.377252251071722,8.160522626016302,8.14954607055783,NA,NA,NA,8.377252251071722
1987-07-09,1987,7,9,NA,NA,NA,NA,NA,8.445021854286589,8.166974878108256,8.279341231910502,NA,NA,NA,8.445021854286589
1987-07-10,1987,7,10,NA,NA,NA,NA,NA,8.399842124618832,8.322904340871768,8.362781199534414,NA,NA,NA,8.399842124618832
1987-07-11,1987,7,11,NA,NA,NA,NA,NA,8.430499758697488,8.420225836272092,8.413772045260078,NA,NA,NA,8.430499758697488
1987-07-12,1987,7,12,NA,NA,NA,NA,NA,8.547483026061556,8.419150476623912,8.455492029072035,NA,NA,NA,8.547483026061556
1987-07-13,1987,7,13,NA,NA,NA,NA,NA,8.520859249013386,8.402482133018225,8.388276401357192,NA,NA,NA,8.520859249013386
1987-07-14,1987,7,14,NA,NA,NA,NA,NA,8.51359825446637,8.40839669560771,8.32106121572246,NA,NA,NA,8.51359825446637
1987-07-15,1987,7,15,NA,NA,NA,NA,NA,8.407103148209957,8.465929267190113,8.325696867719364,NA,NA,NA,8.407103148209957
1987-07-16,1987,7,16,NA,NA,NA,NA,NA,8.363536987300467,8.279889317462114,8.353509895540597,NA,NA,NA,8.363536987300467
1987-07-17,1987,7,17,NA,NA,NA,NA,NA,8.340947113753355,8.114819174451071,8.362781199534414,NA,NA,NA,8.340947113753355
1987-07-18,1987,7,18,NA,NA,NA,NA,NA,8.469225263675307,8.200849214818126,8.376687713445031,NA,NA,NA,8.469225263675307
1987-07-19,1987,7,19,NA,NA,NA,NA,NA,8.379672618731176,8.207839171897952,8.374369887446578,NA,NA,NA,8.379672618731176
1987-07-20,1987,7,20,NA,NA,NA,NA,NA,8.36676407641015,8.296019971565334,8.348874243543692,NA,NA,NA,8.36676407641015
1987-07-21,1987,7,21,NA,NA,NA,NA,NA,8.253814791934378,8.290105403814046,8.323379041720914,NA,NA,NA,8.253814791934378
1987-07-22,1987,7,22,NA,NA,NA,NA,NA,8.245746998486174,8.303547588467264,8.188948228371334,NA,NA,NA,8.245746998486174
1987-07-23,1987,7,23,NA,NA,NA,NA,NA,8.354662363970695,8.4363564697281,8.263116892001433,NA,NA,NA,8.354662363970695
1987-07-24,1987,7,24,NA,NA,NA,NA,NA,8.420818429407678,8.40194446416297,8.397547705351009,NA,NA,NA,8.420818429407678
1987-07-25,1987,7,25,NA,NA,NA,NA,NA,8.649137412489251,8.399793694539046,8.504165048799246,NA,NA,NA,8.649137412489251
1987-07-26,1987,7,26,NA,NA,NA,NA,NA,8.541835538312036,8.51324580790996,8.550520684608111,NA,NA,NA,8.541835538312036
1987-07-27,1987,7,27,NA,NA,NA,NA,NA,8.6305813979089,8.476683012073693,8.564427198518727,NA,NA,NA,8.6305813979089
1987-07-28,1987,7,28,NA,NA,NA,NA,NA,8.628967906601595,8.499803633580346,8.56674502451718,NA,NA,NA,8.628967906601595
1987-07-29,1987,7,29,NA,NA,NA,NA,NA,8.542642337213225,8.513783507736036,8.520389388708319,NA,NA,NA,8.542642337213225
1987-07-30,1987,7,30,NA,NA,NA,NA,NA,8.548289840452934,8.503567442031311,8.457809855070488,NA,NA,NA,8.548289840452934
1987-07-31,1987,7,31,NA,NA,NA,NA,NA,8.571686479984574,8.537441758093973,8.46244506498729,NA,NA,NA,8.571686479984574
1987-08-01,1987,8,1,NA,NA,NA,NA,NA,9.32209462510658,9.584944133790927,9.29219886226431,NA,NA,NA,9.32209462510658
1987-08-02,1987,8,2,NA,NA,NA,NA,NA,9.260119660678022,9.591223676452692,9.288993490567783,NA,NA,NA,9.260119660678022
1987-08-03,1987,8,3,NA,NA,NA,NA,NA,9.124516292661529,9.56879679025154,9.276972926374295,NA,NA,NA,9.124516292661529
1987-08-04,1987,8,4,NA,NA,NA,NA,NA,9.235753429881713,9.563115283449136,9.311431550986939,NA,NA,NA,9.235753429881713
1987-08-05,1987,8,5,NA,NA,NA,NA,NA,9.157887447303164,9.553247453147442,9.288192109431696,NA,NA,NA,9.157887447303164
1987-08-06,1987,8,6,NA,NA,NA,NA,NA,9.106506535231844,9.596307084241609,9.250527960274706,NA,NA,NA,9.106506535231844
1987-08-07,1987,8,7,NA,NA,NA,NA,NA,9.105447069610253,9.628900844151083,9.24652120744209,NA,NA,NA,9.105447069610253
1987-08-08,1987,8,8,NA,NA,NA,NA,NA,9.144644941924668,9.616640825916967,9.248925350850353,NA,NA,NA,9.144644941924668
1987-08-09,1987,8,9,NA,NA,NA,NA,NA,9.227278198166175,9.607969084557862,9.28258259432691,NA,NA,NA,9.227278198166175
1987-08-10,1987,8,10,NA,NA,NA,NA,NA,9.17165964481146,9.605576890166493,9.291397481128225,NA,NA,NA,9.17165964481146
1987-08-11,1987,8,11,NA,NA,NA,NA,NA,9.257240852728943,9.637988611173494,9.304219273609977,NA,NA,NA,9.257240852728943
1987-08-12,1987,8,12,NA,NA,NA,NA,NA,9.30726300138642,9.647440422270822,9.304219273609977,NA,NA,NA,9.30726300138642
1987-08-13,1987,8,13,NA,NA,NA,NA,NA,9.353346918425512,9.635778399707082,9.34108204163088,NA,NA,NA,9.353346918425512
1987-08-14,1987,8,14,NA,NA,NA,NA,NA,9.343282629389826,9.625312539287311,9.343486032191318,NA,NA,NA,9.343282629389826
1987-08-15,1987,8,15,NA,NA,NA,NA,NA,9.360233011458895,9.605576873660304,9.348294319007842,NA,NA,NA,9.360233011458895
1987-08-16,1987,8,16,NA,NA,NA,NA,NA,9.352817225024442,9.564909447004759,9.357910586945245,NA,NA,NA,9.352817225024442
1987-08-17,1987,8,17,NA,NA,NA,NA,NA,9.40070217158171,9.537399107084426,9.376342047379612,NA,NA,NA,9.40070217158171
1987-08-18,1987,8,18,NA,NA,NA,NA,NA,9.405787296118426,9.515570290472684,9.411601900280516,NA,NA,NA,9.405787296118426
1987-08-19,1987,8,19,NA,NA,NA,NA,NA,9.5371530724315,9.503908296615375,9.42762921730662,NA,NA,NA,9.5371530724315
1987-08-20,1987,8,20,NA,NA,NA,NA,NA,9.403668516157733,9.530521540763512,9.40519100403964,NA,NA,NA,9.403668516157733
1987-08-21,1987,8,21,NA,NA,NA,NA,NA,9.463524649774339,9.523942983401533,9.394773354966151,NA,NA,NA,9.463524649774339
1987-08-22,1987,8,22,NA,NA,NA,NA,NA,9.389896298308937,9.518859551929822,9.360314730353508,NA,NA,NA,9.389896298308937
1987-08-23,1987,8,23,NA,NA,NA,NA,NA,NA,9.59481196409261,9.2930002434004,NA,NA,NA,9.59481196409261
1987-08-24,1987,8,24,NA,NA,NA,NA,NA,NA,9.608567119699572,9.248123969714266,NA,NA,NA,9.608567119699572
1987-08-25,1987,8,25,NA,NA,NA,NA,NA,NA,9.636675483996708,9.221679003614675,NA,NA,NA,9.636675483996708
1987-08-26,1987,8,26,NA,NA,NA,NA,NA,NA,9.645048194149403,9.231295271552078,NA,NA,NA,9.645048194149403
1987-08-27,1987,8,27,NA,NA,NA,NA,NA,NA,9.634881337664936,9.257740237651667,NA,NA,NA,9.634881337664936
1987-08-28,1987,8,28,NA,NA,NA,NA,NA,NA,9.627106669112887,9.253733484819056,NA,NA,NA,9.627106669112887
1987-08-29,1987,8,29,NA,NA,NA,NA,NA,NA,9.683024391618876,9.18241224503333,NA,NA,NA,9.683024391618876
1987-08-30,1987,8,30,NA,NA,NA,NA,NA,NA,9.775124176027468,9.164782165735055,NA,NA,NA,9.775124176027468
1987-08-31,1987,8,31,NA,NA,NA,NA,NA,NA,9.82685553484518,9.137535818499373,NA,NA,NA,9.82685553484518
1987-09-01,1987,9,1,NA,NA,NA,NA,NA,NA,11.543007877123356,11.256974770084156,NA,NA,NA,11.543007877123356
1987-09-02,1987,9,2,NA,NA,NA,NA,NA,NA,11.532702534881242,11.2291892603916,NA,NA,NA,11.532702534881242
1987-09-03,1987,9,3,NA,NA,NA,NA,NA,NA,11.53668414087069,11.228372021180355,NA,NA,NA,11.53668414087069
1987-09-04,1987,9,4,NA,NA,NA,NA,NA,NA,11.55214217306455,11.24226477602663,NA,NA,NA,11.55214217306455
1987-09-05,1987,9,5,NA,NA,NA,NA,NA,NA,11.548628991441415,11.249619773055393,NA,NA,NA,11.548628991441415
1987-09-06,1987,9,6,NA,NA,NA,NA,NA,NA,11.542773675058182,11.255340291661668,NA,NA,NA,11.542773675058182
1987-09-07,1987,9,7,NA,NA,NA,NA,NA,NA,11.567131778081546,11.29947019589801,NA,NA,NA,11.567131778081546
1987-09-08,1987,9,8,NA,NA,NA,NA,NA,NA,11.597579419227174,11.238995975054095,NA,NA,NA,11.597579419227174
1987-09-09,1987,9,9,NA,NA,NA,NA,NA,NA,11.610226881052416,11.236544257420363,NA,NA,NA,11.610226881052416
1987-09-10,1987,9,10,NA,NA,NA,NA,NA,NA,11.64067451601483,11.212027704572783,NA,NA,NA,11.64067451601483
1987-09-11,1987,9,11,NA,NA,NA,NA,NA,NA,11.646295638764546,11.180973238035254,NA,NA,NA,11.646295638764546
1987-09-12,1987,9,12,NA,NA,NA,NA,NA,NA,11.677445911400653,11.182607716457742,NA,NA,NA,11.677445911400653
1987-09-13,1987,9,13,NA,NA,NA,NA,NA,NA,11.69571449822405,11.182607716457742,NA,NA,NA,11.69571449822405
1987-09-14,1987,9,14,NA,NA,NA,NA,NA,NA,11.684472279143797,11.266781328874206,NA,NA,NA,11.684472279143797
1987-09-15,1987,9,15,NA,NA,NA,NA,NA,NA,11.681661722265822,11.271684764141675,NA,NA,NA,11.681661722265822
1987-09-16,1987,9,16,NA,NA,NA,NA,NA,NA,11.675806404196262,11.230823738814088,NA,NA,NA,11.675806404196262
1987-09-17,1987,9,17,NA,NA,NA,NA,NA,NA,11.627558625326394,11.222651502574081,NA,NA,NA,11.627558625326394
1987-09-18,1987,9,18,NA,NA,NA,NA,NA,NA,11.641377164930724,11.256157530872908,NA,NA,NA,11.641377164930724
1987-09-19,1987,9,19,NA,NA,NA,NA,NA,NA,11.613740089656837,11.302739074806766,NA,NA,NA,11.613740089656837
1987-09-20,1987,9,20,NA,NA,NA,NA,NA,NA,11.572987093902668,11.357492854980633,NA,NA,NA,11.572987093902668
1987-09-21,1987,9,21,NA,NA,NA,NA,NA,NA,11.539820556930986,11.337062342316838,NA,NA,NA,11.539820556930986
1987-09-22,1987,9,22,NA,NA,NA,NA,NA,NA,11.555421152060397,11.304373553229258,NA,NA,NA,11.555421152060397
1987-09-23,1987,9,23,NA,NA,NA,NA,NA,NA,11.571347602437363,11.396719479821948,NA,NA,NA,11.571347602437363
1987-09-24,1987,9,24,NA,NA,NA,NA,NA,NA,11.567131775833104,11.40897775624574,NA,NA,NA,11.567131775833104
1987-09-25,1987,9,25,NA,NA,NA,NA,NA,NA,11.55912782885666,11.421236110605745,NA,NA,NA,11.55912782885666
1987-09-26,1987,9,26,NA,NA,NA,NA,NA,NA,11.534645119506136,11.433494387029532,NA,NA,NA,11.534645119506136
1987-09-27,1987,9,27,NA,NA,NA,NA,NA,NA,NA,11.42940826890953,NA,NA,NA,11.42940826890953
1987-09-28,1987,9,28,NA,NA,NA,NA,NA,NA,11.489841633975546,11.404074476850711,NA,NA,NA,11.489841633975546
1987-09-29,1987,9,29,NA,NA,NA,NA,NA,NA,11.474617821834382,11.364847852009392,NA,NA,NA,11.474617821834382
1987-09-30,1987,9,30,NA,NA,NA,NA,NA,NA,11.49639958803247,11.390998883279455,NA,NA,NA,11.49639958803247
1987-10-01,1987,10,1,NA,NA,NA,NA,NA,NA,13.459936833983907,11.716350862178103,NA,NA,NA,13.459936833983907
1987-10-02,1987,10,2,NA,NA,NA,NA,NA,NA,12.868598003296324,11.668658169705466,NA,NA,NA,12.868598003296324
1987-10-03,1987,10,3,NA,NA,NA,NA,NA,NA,12.843300081428627,11.565325013414263,NA,NA,NA,12.843300081428627
1987-10-04,1987,10,4,NA,NA,NA,NA,NA,NA,12.81800209884593,11.243401423860456,NA,NA,NA,12.81800209884593
1987-10-05,1987,10,5,NA,NA,NA,NA,NA,NA,11.815572208569204,11.231478440254708,NA,NA,NA,11.815572208569204
1987-10-06,1987,10,6,NA,NA,NA,NA,NA,11.150715916970803,11.93257503838965,11.243401423860456,NA,NA,NA,11.150715916970803
1987-10-07,1987,10,7,NA,NA,NA,NA,NA,11.052848469363724,12.092199411390277,11.155965326360379,NA,NA,NA,11.052848469363724
1987-10-08,1987,10,8,NA,NA,NA,NA,NA,10.992170818519352,12.31204363872386,11.044683261648798,NA,NA,NA,10.992170818519352
1987-10-09,1987,10,9,NA,NA,NA,NA,NA,10.8101374478969,11.78394974931427,10.961221618358909,NA,NA,NA,10.8101374478969
1987-10-10,1987,10,10,NA,NA,NA,NA,NA,10.794478668681514,11.7048938857785,10.86981144567346,NA,NA,NA,10.794478668681514
1987-10-11,1987,10,11,NA,NA,NA,NA,NA,10.6887819395123,11.676433615528747,10.83404211583139,NA,NA,NA,10.6887819395123
1987-10-12,1987,10,12,NA,NA,NA,NA,NA,10.449985587012334,11.496185996217807,10.69891370488349,NA,NA,NA,10.449985587012334
1987-10-13,1987,10,13,NA,NA,NA,NA,NA,10.3802018145158,11.363371940564587,10.722760051119808,NA,NA,NA,10.3802018145158
1987-10-14,1987,10,14,NA,NA,NA,NA,NA,10.423093250376768,11.255855897851559,10.806221694409697,NA,NA,NA,10.423093250376768
1987-10-15,1987,10,15,NA,NA,NA,NA,NA,10.498663881728646,11.61002654596057,10.838016570041576,NA,NA,NA,10.498663881728646
1987-10-16,1987,10,16,NA,NA,NA,NA,NA,10.412795964062049,11.508834941972907,10.778400893963193,NA,NA,NA,10.412795964062049
1987-10-17,1987,10,17,NA,NA,NA,NA,NA,10.453900279467366,11.391832081794963,10.881734429279211,NA,NA,NA,10.453900279467366
1987-10-18,1987,10,18,NA,NA,NA,NA,NA,10.708355392392178,11.597377691277973,11.148016796964818,NA,NA,NA,10.708355392392178
1987-10-19,1987,10,19,NA,NA,NA,NA,NA,10.769033212351339,11.878816998059701,11.183786126806886,NA,NA,NA,10.769033212351339
1987-10-20,1987,10,20,NA,NA,NA,NA,NA,10.633976254537156,11.79343650606419,11.104298937727185,NA,NA,NA,10.633976254537156
1987-10-21,1987,10,21,NA,NA,NA,NA,NA,10.58504258240758,11.802923293171608,10.76250345614725,NA,NA,NA,10.58504258240758
1987-10-22,1987,10,22,NA,NA,NA,NA,NA,10.420625344274473,11.622675613145672,10.659169920831232,NA,NA,NA,10.420625344274473
1987-10-23,1987,10,23,NA,NA,NA,NA,NA,10.41866799100051,11.151501892356215,10.643272483015291,NA,NA,NA,10.41866799100051
1987-10-24,1987,10,24,NA,NA,NA,NA,NA,10.35160757248403,11.657460231048285,10.659169920831232,NA,NA,NA,10.35160757248403
1987-10-25,1987,10,25,NA,NA,NA,NA,NA,10.36386216039875,11.673271456881064,10.6154520615936,NA,NA,NA,10.36386216039875
1987-10-26,1987,10,26,NA,NA,NA,NA,NA,10.311013941440759,11.376020825604684,10.591606094382097,NA,NA,NA,10.311013941440759
1987-10-27,1987,10,27,NA,NA,NA,NA,NA,10.197487869640181,11.401318777829882,10.516092980487771,NA,NA,NA,10.197487869640181
1987-10-28,1987,10,28,NA,NA,NA,NA,NA,10.217061411775084,11.217909030228764,10.551862310329842,NA,NA,NA,10.217061411775084
1987-10-29,1987,10,29,NA,NA,NA,NA,NA,10.103535189650255,10.851089102432152,10.587631640171908,NA,NA,NA,10.103535189650255
1987-10-30,1987,10,30,NA,NA,NA,NA,NA,10.085918963208254,10.648705659186199,10.468400667039951,NA,NA,NA,10.085918963208254
1987-10-31,1987,10,31,NA,NA,NA,NA,NA,10.089833707337243,10.547514115913534,10.392887932170439,NA,NA,NA,10.089833707337243
1987-11-01,1987,11,1,NA,NA,NA,NA,NA,9.817964849686868,10.28900526496236,10.10905117242254,NA,NA,NA,9.817964849686868
1987-11-02,1987,11,2,NA,NA,NA,NA,NA,9.741120955956243,10.292574214872106,10.075356444227312,NA,NA,NA,9.741120955956243
1987-11-03,1987,11,3,NA,NA,NA,NA,NA,9.565934041381594,10.164090322133188,9.898458920365956,NA,NA,NA,9.565934041381594
1987-11-04,1987,11,4,NA,NA,NA,NA,NA,9.607479153068427,10.156952259567367,10.08378032711254,NA,NA,NA,9.607479153068427
1987-11-05,1987,11,5,NA,NA,NA,NA,NA,9.741120955956243,10.082003249328764,10.08378032711254,NA,NA,NA,9.741120955956243
1987-11-06,1987,11,6,NA,NA,NA,NA,NA,9.440426883020717,9.896415506192033,9.283529929966658,NA,NA,NA,9.440426883020717
1987-11-07,1987,11,7,NA,NA,NA,NA,NA,8.785001088058035,9.240340439139587,9.106632406105302,NA,NA,NA,8.785001088058035
1987-11-08,1987,11,8,NA,NA,NA,NA,NA,8.428090515012178,9.17904687293875,8.90446323358826,NA,NA,NA,8.428090515012178
1987-11-09,1987,11,9,NA,NA,NA,NA,NA,8.274402437281012,9.193322955242412,8.49170261236032,NA,NA,NA,8.274402437281012
1987-11-10,1987,11,10,NA,NA,NA,NA,NA,8.585119427129296,9.196891762963258,8.47485564993555,NA,NA,NA,8.585119427129296
1987-11-11,1987,11,11,NA,NA,NA,NA,NA,8.177512311205117,9.107666937667599,8.314805088498963,NA,NA,NA,8.177512311205117
1987-11-12,1987,11,12,NA,NA,NA,NA,NA,7.967026440585093,9.107666937667599,8.264263397878967,NA,NA,NA,7.967026440585093
1987-11-13,1987,11,13,NA,NA,NA,NA,NA,8.090645260808401,9.050562812314148,8.390618427774642,NA,NA,NA,8.090645260808401
1987-11-14,1987,11,14,NA,NA,NA,NA,NA,8.060575732275037,9.022010716231595,8.424313155969868,NA,NA,NA,8.060575732275037
1987-11-15,1987,11,15,NA,NA,NA,NA,NA,8.097327310459338,8.87211285593104,8.677024019106906,NA,NA,NA,8.097327310459338
1987-11-16,1987,11,16,NA,NA,NA,NA,NA,8.027165289972514,8.889957848742702,8.365347582464645,NA,NA,NA,8.027165289972514
1987-11-17,1987,11,17,NA,NA,NA,NA,NA,7.946980306065598,8.847129907623508,7.800960282685345,NA,NA,NA,7.946980306065598
1987-11-18,1987,11,18,NA,NA,NA,NA,NA,7.920251850067812,8.632990034998398,8.356923699579415,NA,NA,NA,7.920251850067812
1987-11-19,1987,11,19,NA,NA,NA,NA,NA,7.903546676626662,8.625852010977761,8.41588927308464,NA,NA,NA,7.903546676626662
1987-11-20,1987,11,20,NA,NA,NA,NA,NA,7.886841439839312,8.625852010977761,8.289534243188966,NA,NA,NA,7.886841439839312
1987-11-21,1987,11,21,NA,NA,NA,NA,NA,7.976178087474395,8.554471906107803,7.910468350156252,NA,NA,NA,7.976178087474395
1987-11-22,1987,11,22,NA,NA,NA,NA,NA,NA,8.36174605415103,7.843078492092956,NA,NA,NA,8.36174605415103
1987-11-23,1987,11,23,NA,NA,NA,NA,NA,7.389025755153903,8.136899264128475,7.85992585619057,NA,NA,NA,7.389025755153903
1987-11-24,1987,11,24,NA,NA,NA,NA,NA,7.407909891070991,8.058381339099071,7.750418190392507,NA,NA,NA,7.407909891070991
1987-11-25,1987,11,25,NA,NA,NA,NA,NA,7.38568472992751,8.119054306435757,7.472436481945471,NA,NA,NA,7.38568472992751
1987-11-26,1987,11,26,NA,NA,NA,NA,NA,7.3622973945763395,8.165451275411627,7.3545045315893365,NA,NA,NA,7.3622973945763395
1987-11-27,1987,11,27,NA,NA,NA,NA,NA,7.3589563541147855,8.06195035153767,7.480859963157855,NA,NA,NA,7.3589563541147855
