Date,YY,MM,DD,HRO_Tidbit,pred_via_DB,pred_via_44029_20m,pred_via_HRI,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_SHO,pred_via_44029_2m,final_value
1982-09-23,1982,9,23,NA,NA,NA,NA,NA,NA,NA,12.86679272705975,NA,NA,NA,12.86679272705975
1982-09-24,1982,9,24,NA,NA,NA,NA,NA,NA,NA,12.842846573636917,NA,NA,NA,12.842846573636917
1982-09-25,1982,9,25,NA,NA,NA,NA,NA,NA,NA,12.830075271511946,NA,NA,NA,12.830075271511946
1982-09-26,1982,9,26,NA,NA,NA,NA,NA,NA,NA,12.84125012280981,NA,NA,NA,12.84125012280981
1982-09-27,1982,9,27,NA,NA,NA,NA,NA,NA,NA,12.900317433199273,NA,NA,NA,12.900317433199273
1982-09-28,1982,9,28,NA,NA,NA,NA,NA,NA,NA,12.903510334853484,NA,NA,NA,12.903510334853484
1982-09-29,1982,9,29,NA,NA,NA,NA,NA,NA,NA,12.877967730603546,NA,NA,NA,12.877967730603546
1982-09-30,1982,9,30,NA,NA,NA,NA,NA,NA,NA,12.900317433199273,NA,NA,NA,12.900317433199273
1982-10-01,1982,10,1,NA,NA,NA,NA,NA,NA,NA,12.778552364726131,NA,NA,NA,12.778552364726131
1982-10-02,1982,10,2,NA,NA,NA,NA,NA,NA,NA,12.65859853717106,NA,NA,NA,12.65859853717106
1982-10-03,1982,10,3,NA,NA,NA,NA,NA,NA,NA,12.81187294299556,NA,NA,NA,12.81187294299556
1982-10-04,1982,10,4,NA,NA,NA,NA,NA,NA,NA,13.498274058982227,NA,NA,NA,13.498274058982227
1982-10-05,1982,10,5,NA,NA,NA,NA,NA,NA,NA,13.331671803172256,NA,NA,NA,13.331671803172256
1982-10-06,1982,10,6,NA,NA,NA,NA,NA,NA,NA,13.218382218378505,NA,NA,NA,13.218382218378505
1982-10-07,1982,10,7,NA,NA,NA,NA,NA,NA,NA,13.47828196623544,NA,NA,NA,13.47828196623544
1982-10-08,1982,10,8,NA,NA,NA,NA,NA,NA,NA,13.544922487237125,NA,NA,NA,13.544922487237125
1982-10-09,1982,10,9,NA,NA,NA,NA,NA,NA,NA,12.485332038599772,NA,NA,NA,12.485332038599772
1982-10-10,1982,10,10,NA,NA,NA,NA,NA,NA,NA,11.952205328437604,NA,NA,NA,11.952205328437604
1982-10-11,1982,10,11,NA,NA,NA,NA,NA,NA,NA,11.965533178423073,NA,NA,NA,11.965533178423073
1982-10-12,1982,10,12,NA,NA,NA,NA,NA,NA,NA,12.045502184947399,NA,NA,NA,12.045502184947399
1982-10-13,1982,10,13,NA,NA,NA,NA,NA,NA,NA,12.038838577723247,NA,NA,NA,12.038838577723247
1982-10-14,1982,10,14,NA,NA,NA,NA,NA,NA,NA,11.965533178423073,NA,NA,NA,11.965533178423073
1982-10-15,1982,10,15,NA,NA,NA,NA,NA,NA,NA,11.912220507406857,NA,NA,NA,11.912220507406857
1982-10-16,1982,10,16,NA,NA,NA,NA,NA,NA,NA,11.599008088533704,NA,NA,NA,11.599008088533704
1982-10-17,1982,10,17,NA,NA,NA,NA,NA,NA,NA,11.53236756753202,NA,NA,NA,11.53236756753202
1982-10-18,1982,10,18,NA,NA,NA,NA,NA,NA,NA,11.625664424041814,NA,NA,NA,11.625664424041814
1982-10-19,1982,10,19,NA,NA,NA,NA,NA,NA,NA,11.905556264645538,NA,NA,NA,11.905556264645538
1982-10-20,1982,10,20,NA,NA,NA,NA,NA,NA,NA,11.972197421184392,NA,NA,NA,11.972197421184392
1982-10-21,1982,10,21,NA,NA,NA,NA,NA,NA,NA,11.912220507406857,NA,NA,NA,11.912220507406857
1982-10-22,1982,10,22,NA,NA,NA,NA,NA,NA,NA,11.832251500882531,NA,NA,NA,11.832251500882531
1982-10-23,1982,10,23,NA,NA,NA,NA,NA,NA,NA,11.55235966027881,NA,NA,NA,11.55235966027881
1982-10-24,1982,10,24,NA,NA,NA,NA,NA,NA,11.934546485618581,11.105865563865118,NA,NA,NA,11.105865563865118
1982-10-25,1982,10,25,NA,NA,NA,NA,NA,NA,11.846669134751973,11.045888650087583,NA,NA,NA,11.045888650087583
1982-10-26,1982,10,26,NA,NA,NA,NA,NA,NA,11.886441251507058,10.932599065293827,NA,NA,NA,10.932599065293827
1982-10-27,1982,10,27,NA,NA,NA,NA,NA,NA,11.875835354129938,11.072544985595691,NA,NA,NA,11.072544985595691
1982-10-28,1982,10,28,NA,NA,NA,NA,NA,NA,11.875835354129938,11.245811484166978,NA,NA,NA,11.245811484166978
1982-10-29,1982,10,29,NA,NA,NA,NA,NA,NA,11.971288125075354,11.732290401611419,NA,NA,NA,11.732290401611419
1982-10-30,1982,10,30,NA,NA,NA,NA,NA,NA,11.939470611122385,11.572351753025599,NA,NA,NA,11.572351753025599
1982-10-31,1982,10,31,NA,NA,NA,NA,NA,NA,11.915607318160683,11.945541085676284,NA,NA,NA,11.945541085676284
1982-11-01,1982,11,1,NA,NA,NA,NA,NA,NA,11.252844541746562,12.75514882349374,NA,NA,NA,12.75514882349374
1982-11-02,1982,11,2,NA,NA,NA,NA,NA,NA,11.20439976279664,12.485782031984414,NA,NA,NA,12.485782031984414
1982-11-03,1982,11,3,NA,NA,NA,NA,NA,NA,11.249384263865394,12.57236444433423,NA,NA,NA,12.57236444433423
1982-11-04,1982,11,4,NA,NA,NA,NA,NA,NA,11.18709805780841,12.658946856684045,NA,NA,NA,12.658946856684045
1982-11-05,1982,11,5,NA,NA,NA,NA,NA,NA,11.328971668317823,12.226034794934971,NA,NA,NA,12.226034794934971
1982-11-06,1982,11,6,NA,NA,NA,NA,NA,NA,11.027922817053966,12.052870887694041,NA,NA,NA,12.052870887694041
1982-11-07,1982,11,7,NA,NA,NA,NA,NA,NA,10.854906157497258,11.706541238294783,NA,NA,NA,11.706541238294783
1982-11-08,1982,11,8,NA,NA,NA,NA,NA,NA,10.747635616467514,11.331352008057186,NA,NA,NA,11.331352008057186
1982-11-09,1982,11,9,NA,NA,NA,NA,NA,NA,10.664587792952322,11.138947156979096,NA,NA,NA,11.138947156979096
1982-11-10,1982,11,10,NA,NA,NA,NA,NA,NA,10.481190291447312,10.686795068851564,NA,NA,NA,10.686795068851564
1982-11-11,1982,11,11,NA,NA,NA,NA,NA,NA,10.391221480320198,10.465528802017738,NA,NA,NA,10.465528802017738
1982-11-12,1982,11,12,NA,NA,NA,NA,NA,NA,10.481190357885712,10.407807805423662,NA,NA,NA,10.407807805423662
1982-11-13,1982,11,13,NA,NA,NA,NA,NA,NA,10.470809183745416,10.609833128420329,NA,NA,NA,10.609833128420329
1982-11-14,1982,11,14,NA,NA,NA,NA,NA,NA,10.252808081253553,10.667554125014409,NA,NA,NA,10.667554125014409
1982-11-15,1982,11,15,NA,NA,NA,NA,NA,NA,10.332395626887578,10.119200070077179,NA,NA,NA,10.119200070077179
1982-11-16,1982,11,16,NA,NA,NA,NA,NA,NA,10.19398239391693,9.926795218999091,NA,NA,NA,9.926795218999091
1982-11-17,1982,11,17,NA,NA,NA,NA,NA,NA,10.110934537182539,9.744009922380883,NA,NA,NA,9.744009922380883
1982-11-18,1982,11,18,NA,NA,NA,NA,NA,NA,10.104014014639404,9.599706513436992,NA,NA,NA,9.599706513436992
1982-11-19,1982,11,19,NA,NA,NA,NA,NA,NA,10.027886721972148,9.580465569599834,NA,NA,NA,9.580465569599834
1982-11-20,1982,11,20,NA,NA,NA,NA,NA,NA,9.958679791565391,9.570846015139951,NA,NA,NA,9.570846015139951
1982-11-21,1982,11,21,NA,NA,NA,NA,NA,NA,9.89985400124925,9.715149424083844,NA,NA,NA,9.715149424083844
1982-11-22,1982,11,22,NA,NA,NA,NA,NA,NA,10.017505514612655,9.253377781496432,NA,NA,NA,9.253377781496432
1982-11-23,1982,11,23,NA,NA,NA,NA,NA,NA,10.110934537182539,9.11869392701242,NA,NA,NA,9.11869392701242
1982-11-24,1982,11,24,NA,NA,NA,NA,NA,NA,10.155918747583303,9.08983342871538,NA,NA,NA,9.08983342871538
1982-11-25,1982,11,25,NA,NA,NA,NA,NA,NA,9.854869959435923,9.214896811280813,NA,NA,NA,9.214896811280813
1982-11-26,1982,11,26,NA,NA,NA,NA,NA,NA,9.747599450794898,9.051352458499764,NA,NA,NA,9.051352458499764
1982-11-27,1982,11,27,NA,NA,NA,NA,NA,NA,9.671472191346842,9.032111514662606,NA,NA,NA,9.032111514662606
1982-11-28,1982,11,28,NA,NA,NA,NA,NA,NA,9.484613912842196,9.869073304946316,NA,NA,NA,9.869073304946316
1982-11-29,1982,11,29,NA,NA,NA,NA,NA,NA,9.477693220050664,10.128820541995758,NA,NA,NA,10.128820541995758
1982-11-30,1982,11,30,NA,NA,NA,NA,NA,NA,9.439629606936235,9.77287133813662,NA,NA,NA,9.77287133813662
1982-12-01,1982,12,1,NA,NA,NA,NA,NA,NA,8.534707130869322,9.234560772944022,NA,NA,NA,9.234560772944022
1982-12-02,1982,12,2,NA,NA,NA,NA,NA,NA,8.620691733951848,9.111968713570263,NA,NA,NA,9.111968713570263
1982-12-03,1982,12,3,NA,NA,NA,NA,NA,NA,8.736440389912758,9.0681857755732,NA,NA,NA,9.0681857755732
1982-12-04,1982,12,4,NA,NA,NA,NA,NA,NA,8.829039415958256,9.129482222805121,NA,NA,NA,9.129482222805121
1982-12-05,1982,12,5,NA,NA,NA,NA,NA,NA,8.802151116087764,9.514770239981091,NA,NA,NA,9.514770239981091
1982-12-06,1982,12,6,NA,NA,NA,NA,NA,NA,8.819118064469656,9.199534589564388,NA,NA,NA,9.199534589564388
1982-12-07,1982,12,7,NA,NA,NA,NA,NA,NA,8.832346596088392,8.77046279930127,NA,NA,NA,8.77046279930127
1982-12-08,1982,12,8,NA,NA,NA,NA,NA,NA,8.600849094471055,8.95435047081687,NA,NA,NA,8.95435047081687
1982-12-09,1982,12,9,NA,NA,NA,NA,NA,NA,8.43218694303074,8.6741410037798,NA,NA,NA,8.6741410037798
1982-12-10,1982,12,10,NA,NA,NA,NA,NA,NA,8.157697234719897,8.542793024878694,NA,NA,NA,8.542793024878694
1982-12-11,1982,12,11,NA,NA,NA,NA,NA,NA,8.180846991628124,8.525279515643838,NA,NA,NA,8.525279515643838
1982-12-12,1982,12,12,NA,NA,NA,NA,NA,NA,8.035334344697823,8.148747417995212,NA,NA,NA,8.148747417995212
1982-12-13,1982,12,13,NA,NA,NA,NA,NA,NA,7.83360095945528,8.201287110609705,NA,NA,NA,8.201287110609705
1982-12-14,1982,12,14,NA,NA,NA,NA,NA,NA,7.7634327268659,8.490253332264203,NA,NA,NA,8.490253332264203
1982-12-15,1982,12,15,NA,NA,NA,NA,NA,NA,7.777380063989435,8.542793024878694,NA,NA,NA,8.542793024878694
1982-12-16,1982,12,16,NA,NA,NA,NA,NA,NA,7.783994203599695,8.253826803224197,NA,NA,NA,8.253826803224197
1982-12-17,1982,12,17,NA,NA,NA,NA,NA,NA,7.78730154167714,8.096208560470803,NA,NA,NA,8.096208560470803
1982-12-18,1982,12,18,NA,NA,NA,NA,NA,NA,7.62856048932721,8.034912948328966,NA,NA,NA,8.034912948328966
1982-12-19,1982,12,19,NA,NA,NA,NA,NA,NA,7.542575791793782,7.95610382695227,NA,NA,NA,7.95610382695227
1982-12-20,1982,12,20,NA,NA,NA,NA,NA,NA,7.514968685624784,8.017399439094108,NA,NA,NA,8.017399439094108
1982-12-21,1982,12,21,NA,NA,NA,NA,NA,NA,7.463205360863425,7.851025276813368,NA,NA,NA,7.851025276813368
1982-12-22,1982,12,22,NA,NA,NA,NA,NA,NA,7.456591126802261,7.7809729100541,NA,NA,NA,7.7809729100541
1982-12-23,1982,12,23,NA,NA,NA,NA,NA,NA,7.363991942809456,7.754702646201813,NA,NA,NA,7.754702646201813
1982-12-24,1982,12,24,NA,NA,NA,NA,NA,NA,7.377220348229083,7.702163371132363,NA,NA,NA,7.702163371132363
1982-12-25,1982,12,25,NA,NA,NA,NA,NA,NA,7.463205360863425,7.728433217439608,NA,NA,NA,7.728433217439608
1982-12-26,1982,12,26,NA,NA,NA,NA,NA,NA,7.477008913551071,7.903564134337777,NA,NA,NA,7.903564134337777
1982-12-27,1982,12,27,NA,NA,NA,NA,NA,NA,7.4235199557027345,7.9911300103319025,NA,NA,NA,7.9911300103319025
1982-12-28,1982,12,28,NA,NA,NA,NA,NA,NA,7.51496863641507,7.9911300103319025,NA,NA,NA,7.9911300103319025
1982-12-29,1982,12,29,NA,NA,NA,NA,NA,NA,7.542575791793782,7.500762607926948,NA,NA,NA,7.500762607926948
1982-12-30,1982,12,30,NA,NA,NA,NA,NA,NA,7.499583474775269,7.465736424547314,NA,NA,NA,7.465736424547314
1982-12-31,1982,12,31,NA,NA,NA,NA,NA,NA,7.4202128382753,7.255579324269513,NA,NA,NA,7.255579324269513
1983-01-01,1983,1,1,NA,NA,NA,NA,NA,NA,5.912013459480086,6.235651319234496,NA,NA,NA,6.235651319234496
1983-01-02,1983,1,2,NA,NA,NA,NA,NA,NA,5.900147004148348,6.425556877000449,NA,NA,NA,6.425556877000449
1983-01-03,1983,1,3,NA,NA,NA,NA,NA,NA,5.891662214770079,6.565487112396417,NA,NA,NA,6.565487112396417
1983-01-04,1983,1,4,NA,NA,NA,NA,NA,NA,5.850037592523235,6.280629014047484,NA,NA,NA,6.280629014047484
1983-01-05,1983,1,5,NA,NA,NA,NA,NA,NA,5.815299170777369,6.135701151094519,NA,NA,NA,6.135701151094519
1983-01-06,1983,1,6,NA,NA,NA,NA,NA,NA,5.828026345002415,6.200668641235505,NA,NA,NA,6.200668641235505
1983-01-07,1983,1,7,NA,NA,NA,NA,NA,NA,5.866207880235043,6.325606470560475,NA,NA,NA,6.325606470560475
1983-01-08,1983,1,8,NA,NA,NA,NA,NA,NA,5.836511127592852,6.345596742488468,NA,NA,NA,6.345596742488468
1983-01-09,1983,1,9,NA,NA,NA,NA,NA,NA,5.777117649120404,6.350594131745468,NA,NA,NA,6.350594131745468
1983-01-10,1983,1,10,NA,NA,NA,NA,NA,NA,5.757319789250021,6.495521994698433,NA,NA,NA,6.495521994698433
1983-01-11,1983,1,11,NA,NA,NA,NA,NA,NA,5.90014706489945,6.530504672697424,NA,NA,NA,6.530504672697424
1983-01-12,1983,1,12,NA,NA,NA,NA,NA,NA,5.864793736453899,6.4605393166994425,NA,NA,NA,6.4605393166994425
1983-01-13,1983,1,13,NA,NA,NA,NA,NA,NA,5.878935040884425,6.190673624421508,NA,NA,NA,6.190673624421508
1983-01-14,1983,1,14,NA,NA,NA,NA,NA,NA,5.808228518731802,6.165686201536513,NA,NA,NA,6.165686201536513
1983-01-15,1983,1,15,NA,NA,NA,NA,NA,NA,5.758733933031165,6.165686201536513,NA,NA,NA,6.165686201536513
1983-01-16,1983,1,16,NA,NA,NA,NA,NA,NA,5.774289388030665,6.1456961679085165,NA,NA,NA,6.1456961679085165
1983-01-17,1983,1,17,NA,NA,NA,NA,NA,NA,5.7474208085757805,6.1456961679085165,NA,NA,NA,6.1456961679085165
1983-01-18,1983,1,18,NA,NA,NA,NA,NA,NA,5.6625729215809235,5.910812915329575,NA,NA,NA,5.910812915329575
1983-01-19,1983,1,19,NA,NA,NA,NA,NA,NA,5.5833815425110975,5.720907595863619,NA,NA,NA,5.720907595863619
1983-01-20,1983,1,20,NA,NA,NA,NA,NA,NA,5.556390036765599,5.865835458816584,NA,NA,NA,5.865835458816584
1983-01-21,1983,1,21,NA,NA,NA,NA,NA,NA,5.543785802746224,5.825855153260596,NA,NA,NA,5.825855153260596
1983-01-22,1983,1,22,NA,NA,NA,NA,NA,NA,5.516917324090653,5.760887663119609,NA,NA,NA,5.760887663119609
1983-01-23,1983,1,23,NA,NA,NA,NA,NA,NA,5.515503193885175,5.750892646305612,NA,NA,NA,5.750892646305612
1983-01-24,1983,1,24,NA,NA,NA,NA,NA,NA,5.559341237382227,5.680927290307631,NA,NA,NA,5.680927290307631
1983-01-25,1983,1,25,NA,NA,NA,NA,NA,NA,5.545199932951702,5.51600939372667,NA,NA,NA,5.51600939372667
1983-01-26,1983,1,26,NA,NA,NA,NA,NA,NA,5.526816237225959,5.416059225586693,NA,NA,NA,5.416059225586693
1983-01-27,1983,1,27,NA,NA,NA,NA,NA,NA,5.49853362836491,5.331101463517714,NA,NA,NA,5.331101463517714
1983-01-28,1983,1,28,NA,NA,NA,NA,NA,NA,5.491462976319344,5.436049259214689,NA,NA,NA,5.436049259214689
1983-01-29,1983,1,29,NA,NA,NA,NA,NA,NA,5.531058628521178,5.745895018748614,NA,NA,NA,5.745895018748614
1983-01-30,1983,1,30,NA,NA,NA,NA,NA,NA,5.484392324273777,5.815860136446599,NA,NA,NA,5.815860136446599
1983-01-31,1983,1,31,NA,NA,NA,NA,NA,NA,5.505604280749868,5.8008677303756,NA,NA,NA,5.8008677303756
1983-02-01,1983,2,1,NA,NA,NA,NA,NA,NA,4.271934723051135,5.3746827531165655,NA,NA,NA,5.3746827531165655
1983-02-02,1983,2,2,NA,NA,NA,NA,NA,NA,4.266604032809178,5.062564007104787,NA,NA,NA,5.062564007104787
1983-02-03,1983,2,3,NA,NA,NA,NA,NA,NA,4.276599076972868,4.7844948051593885,NA,NA,NA,4.7844948051593885
1983-02-04,1983,2,4,NA,NA,NA,NA,NA,NA,4.2752664043324184,5.000140474382087,NA,NA,NA,5.000140474382087
1983-02-05,1983,2,5,NA,NA,NA,NA,NA,NA,4.2632723515278945,5.056889263493438,NA,NA,NA,5.056889263493438
1983-02-06,1983,2,6,NA,NA,NA,NA,NA,NA,4.255276316324878,5.045539505671167,NA,NA,NA,5.045539505671167
1983-02-07,1983,2,7,NA,NA,NA,NA,NA,NA,4.257275325125633,5.039864491460246,NA,NA,NA,5.039864491460246
1983-02-08,1983,2,8,NA,NA,NA,NA,NA,NA,4.262606015207669,4.880967881948468,NA,NA,NA,4.880967881948468
1983-02-09,1983,2,9,NA,NA,NA,NA,NA,NA,4.242615927200131,4.892317639770738,NA,NA,NA,4.892317639770738
1983-02-10,1983,2,10,NA,NA,NA,NA,NA,NA,4.2252911141083125,4.852593352093008,NA,NA,NA,4.852593352093008
1983-02-11,1983,2,11,NA,NA,NA,NA,NA,NA,4.210631709785976,4.8242188222375475,NA,NA,NA,4.8242188222375475
1983-02-12,1983,2,12,NA,NA,NA,NA,NA,NA,4.207966364824919,4.892317639770738,NA,NA,NA,4.892317639770738
1983-02-13,1983,2,13,NA,NA,NA,NA,NA,NA,4.211964382426427,4.909342141204357,NA,NA,NA,4.909342141204357
1983-02-14,1983,2,14,NA,NA,NA,NA,NA,NA,4.197971320661227,4.915017155415279,NA,NA,NA,4.915017155415279
1983-02-15,1983,2,15,NA,NA,NA,NA,NA,NA,4.199970329461982,4.9377166710598175,NA,NA,NA,4.9377166710598175
1983-02-16,1983,2,16,NA,NA,NA,NA,NA,NA,4.209299037305447,4.954741172493438,NA,NA,NA,4.954741172493438
1983-02-17,1983,2,17,NA,NA,NA,NA,NA,NA,4.198637656981452,4.920691899026627,NA,NA,NA,4.920691899026627
1983-02-18,1983,2,18,NA,NA,NA,NA,NA,NA,4.229289150900324,4.750445531692579,NA,NA,NA,4.750445531692579
1983-02-19,1983,2,19,NA,NA,NA,NA,NA,NA,4.221959426430195,4.506425332614419,NA,NA,NA,4.506425332614419
1983-02-20,1983,2,20,NA,NA,NA,NA,NA,NA,4.209299037305447,4.44400179989172,NA,NA,NA,4.44400179989172
1983-02-21,1983,2,21,NA,NA,NA,NA,NA,NA,4.211298046106201,4.29645467760264,NA,NA,NA,4.29645467760264
1983-02-22,1983,2,22,NA,NA,NA,NA,NA,NA,4.206633692184468,4.597223665792149,NA,NA,NA,4.597223665792149
1983-02-23,1983,2,23,NA,NA,NA,NA,NA,NA,4.175315887532709,4.767470033126197,NA,NA,NA,4.767470033126197
1983-02-24,1983,2,24,NA,NA,NA,NA,NA,NA,4.174649551212484,4.472376059147609,NA,NA,NA,4.472376059147609
1983-02-25,1983,2,25,NA,NA,NA,NA,NA,NA,4.162076055565467,4.29077993399129,NA,NA,NA,4.29077993399129
1983-02-26,1983,2,26,NA,NA,NA,NA,NA,NA,4.158657458417532,4.148907825913131,NA,NA,NA,4.148907825913131
1983-02-27,1983,2,27,NA,NA,NA,NA,NA,NA,4.133336635710037,4.160257583735401,NA,NA,NA,4.160257583735401
1983-02-28,1983,2,28,NA,NA,NA,NA,NA,NA,4.141332680508304,4.182957099379941,NA,NA,NA,4.182957099379941
1983-03-01,1983,3,1,NA,NA,NA,NA,NA,NA,5.017013718910569,4.236832275133038,NA,NA,NA,4.236832275133038
1983-03-02,1983,3,2,NA,NA,NA,NA,NA,NA,5.0139265804454585,4.164590046606732,NA,NA,NA,4.164590046606732
1983-03-03,1983,3,3,NA,NA,NA,NA,NA,NA,4.887353793720708,4.433856107712171,NA,NA,NA,4.433856107712171
1983-03-04,1983,3,4,NA,NA,NA,NA,NA,NA,4.8595695430892425,4.46669356972265,NA,NA,NA,4.46669356972265
1983-03-05,1983,3,5,NA,NA,NA,NA,NA,NA,4.819436736374598,4.401018958862939,NA,NA,NA,4.401018958862939
1983-03-06,1983,3,6,NA,NA,NA,NA,NA,NA,4.6990381102565575,4.538935485087707,NA,NA,NA,4.538935485087707
1983-03-07,1983,3,7,NA,NA,NA,NA,NA,NA,4.7453454006164435,4.545503102754302,NA,NA,NA,4.545503102754302
1983-03-08,1983,3,8,NA,NA,NA,NA,NA,NA,4.729909661613313,4.276237041648865,NA,NA,NA,4.276237041648865
1983-03-09,1983,3,9,NA,NA,NA,NA,NA,NA,4.807088180291421,4.223697352961096,NA,NA,NA,4.223697352961096
1983-03-10,1983,3,10,NA,NA,NA,NA,NA,NA,4.896615210597863,4.217129735294502,NA,NA,NA,4.217129735294502
1983-03-11,1983,3,11,NA,NA,NA,NA,NA,NA,4.9213123664781495,4.217129735294502,NA,NA,NA,4.217129735294502
1983-03-12,1983,3,12,NA,NA,NA,NA,NA,NA,4.908963766681042,4.210562117627907,NA,NA,NA,4.210562117627907
1983-03-13,1983,3,13,NA,NA,NA,NA,NA,NA,4.952183712601709,4.617745331280608,NA,NA,NA,4.617745331280608
1983-03-14,1983,3,14,NA,NA,NA,NA,NA,NA,4.995403717054587,4.604610409108666,NA,NA,NA,4.604610409108666
1983-03-15,1983,3,15,NA,NA,NA,NA,NA,NA,5.075669374197803,4.5783405647647815,NA,NA,NA,4.5783405647647815
1983-03-16,1983,3,16,NA,NA,NA,NA,NA,NA,5.143586681972865,4.401018958862939,NA,NA,NA,4.401018958862939
1983-03-17,1983,3,17,NA,NA,NA,NA,NA,NA,5.109628153670268,4.427288803206823,NA,NA,NA,4.427288803206823
1983-03-18,1983,3,18,NA,NA,NA,NA,NA,NA,5.1386204150376855,4.4929634140665335,NA,NA,NA,4.4929634140665335
1983-03-19,1983,3,19,NA,NA,NA,NA,NA,NA,5.189893767099555,4.532368180582361,NA,NA,NA,4.532368180582361
1983-03-20,1983,3,20,NA,NA,NA,NA,NA,NA,5.205511058202477,4.4929634140665335,NA,NA,NA,4.4929634140665335
1983-03-21,1983,3,21,NA,NA,NA,NA,NA,NA,NA,4.604610409108666,NA,NA,NA,4.604610409108666
1983-03-22,1983,3,22,NA,NA,NA,NA,NA,NA,4.794739624208242,4.519233258410418,NA,NA,NA,4.519233258410418
1983-03-23,1983,3,23,NA,NA,NA,NA,NA,NA,4.550855306116631,4.532368180582361,NA,NA,NA,4.532368180582361
1983-03-24,1983,3,24,NA,NA,NA,NA,NA,NA,4.415021176606131,4.65058248012984,NA,NA,NA,4.65058248012984
1983-03-25,1983,3,25,NA,NA,NA,NA,NA,NA,NA,4.716257404150798,NA,NA,NA,4.716257404150798
1983-03-26,1983,3,26,NA,NA,NA,NA,NA,NA,NA,4.689987246645666,NA,NA,NA,4.689987246645666
1983-03-27,1983,3,27,NA,NA,NA,NA,NA,NA,NA,4.604610409108666,NA,NA,NA,4.604610409108666
1983-03-28,1983,3,28,NA,NA,NA,NA,NA,NA,NA,4.591475486936724,NA,NA,NA,4.591475486936724
1983-03-29,1983,3,29,NA,NA,NA,NA,NA,NA,NA,4.703122168817609,NA,NA,NA,4.703122168817609
1983-03-30,1983,3,30,NA,NA,NA,NA,NA,NA,NA,4.79506693718245,NA,NA,NA,4.79506693718245
1983-03-31,1983,3,31,NA,NA,NA,NA,NA,NA,NA,4.762229475171972,NA,NA,NA,4.762229475171972
1983-04-01,1983,4,1,NA,NA,NA,NA,NA,NA,4.937749399669962,4.98512420558713,NA,NA,NA,4.98512420558713
1983-04-02,1983,4,2,NA,NA,NA,NA,NA,NA,5.003858649424481,5.0135135120969485,NA,NA,NA,5.0135135120969485
1983-04-03,1983,4,3,NA,NA,NA,NA,NA,NA,4.9997778312603,4.894278857940498,NA,NA,NA,4.894278857940498
1983-04-04,1983,4,4,NA,NA,NA,NA,NA,NA,5.048747684488783,4.360561899035556,NA,NA,NA,4.360561899035556
1983-04-05,1983,4,5,NA,NA,NA,NA,NA,NA,5.118299117840803,4.894278857940498,NA,NA,NA,4.894278857940498
1983-04-06,1983,4,6,NA,NA,NA,NA,NA,NA,5.285435431830495,5.138425865111067,NA,NA,NA,5.138425865111067
1983-04-07,1983,4,7,NA,NA,NA,NA,NA,NA,5.546608048002014,5.234949182355859,NA,NA,NA,5.234949182355859
1983-04-08,1983,4,8,NA,NA,NA,NA,NA,NA,5.62822444360576,5.263338488865677,NA,NA,NA,5.263338488865677
1983-04-09,1983,4,9,NA,NA,NA,NA,NA,NA,5.24290898297151,5.2235935139000285,NA,NA,NA,5.2235935139000285
1983-04-10,1983,4,10,NA,NA,NA,NA,NA,NA,5.497638096833809,5.291727795375494,NA,NA,NA,5.291727795375494
1983-04-11,1983,4,11,NA,NA,NA,NA,NA,NA,5.407860084489645,5.342828168056479,NA,NA,NA,5.342828168056479
1983-04-12,1983,4,12,NA,NA,NA,NA,NA,NA,5.314001176608919,5.393928811477955,NA,NA,NA,5.393928811477955
1983-04-13,1983,4,13,NA,NA,NA,NA,NA,NA,5.57925460996522,5.473418490668758,NA,NA,NA,5.473418490668758
1983-04-14,1983,4,14,NA,NA,NA,NA,NA,NA,5.534365516137086,5.694854160927668,NA,NA,NA,5.694854160927668
1983-04-15,1983,4,15,NA,NA,NA,NA,NA,NA,5.53028460101258,5.711887798981657,NA,NA,NA,5.711887798981657
1983-04-16,1983,4,16,NA,NA,NA,NA,NA,NA,4.890178723105763,5.836800151995775,NA,NA,NA,5.836800151995775
1983-04-17,1983,4,17,NA,NA,NA,NA,NA,NA,4.926323109202012,5.484774159124586,NA,NA,NA,5.484774159124586
1983-04-18,1983,4,18,NA,NA,NA,NA,NA,NA,5.077313526227529,5.33715046919881,NA,NA,NA,5.33715046919881
1983-04-19,1983,4,19,NA,NA,NA,NA,NA,NA,5.248708090878994,5.195204478130703,NA,NA,NA,5.195204478130703
1983-04-20,1983,4,20,NA,NA,NA,NA,NA,NA,5.4649915348706015,5.087325492430083,NA,NA,NA,5.087325492430083
1983-04-21,1983,4,21,NA,NA,NA,NA,NA,NA,5.534365535725032,5.138425865111067,NA,NA,NA,5.138425865111067
1983-04-22,1983,4,22,NA,NA,NA,NA,NA,NA,5.868992853387496,5.819766784682278,NA,NA,NA,5.819766784682278
1983-04-23,1983,4,23,NA,NA,NA,NA,NA,NA,6.170973725635021,6.1093364656761615,NA,NA,NA,6.1093364656761615
1983-04-24,1983,4,24,NA,NA,NA,NA,NA,NA,6.546409299373494,6.177470747151626,NA,NA,NA,6.177470747151626
1983-04-25,1983,4,25,NA,NA,NA,NA,NA,NA,6.485196934847426,6.438651392376183,NA,NA,NA,6.438651392376183
