proxy,tidbit,YY,MM,temp_c,interpolate,is_interpolated,temp_c_complete,date
godas_15,HRO_Tidbit,1987,8,NA,10.412679502962213,TRUE,10.412679502962213,1987-08-01
godas_15,HRO_Tidbit,1987,9,NA,11.517320165465879,TRUE,11.517320165465879,1987-09-01
godas_15,HRO_Tidbit,1988,1,NA,5.8103817167728256,TRUE,5.8103817167728256,1988-01-01
godas_15,HRO_Tidbit,1988,10,NA,10.052373641473828,TRUE,10.052373641473828,1988-10-01
godas_15,HRO_Tidbit,1988,11,NA,9.029308158543863,TRUE,9.029308158543863,1988-11-01
godas_15,HRO_Tidbit,1988,12,NA,7.878212382387749,TRUE,7.878212382387749,1988-12-01
godas_15,HRO_Tidbit,1988,2,NA,5.261158393097822,TRUE,5.261158393097822,1988-02-01
godas_15,HRO_Tidbit,1988,3,NA,5.024753481399811,TRUE,5.024753481399811,1988-03-01
godas_15,HRO_Tidbit,1988,4,NA,5.365444961568272,TRUE,5.365444961568272,1988-04-01
godas_15,HRO_Tidbit,1988,5,NA,7.277372265765582,TRUE,7.277372265765582,1988-05-01
godas_15,HRO_Tidbit,1988,6,NA,9.423660456660194,TRUE,9.423660456660194,1988-06-01
godas_15,HRO_Tidbit,1988,7,NA,10.07405269451164,TRUE,10.07405269451164,1988-07-01
godas_15,HRO_Tidbit,1988,8,NA,9.9109436287986,TRUE,9.9109436287986,1988-08-01
godas_15,HRO_Tidbit,1988,9,NA,11.721722665536648,TRUE,11.721722665536648,1988-09-01
godas_15,HRO_Tidbit,1989,1,NA,7.067808086400095,TRUE,7.067808086400095,1989-01-01
godas_15,HRO_Tidbit,1989,10,NA,10.631534705058188,TRUE,10.631534705058188,1989-10-01
godas_15,HRO_Tidbit,1989,11,NA,9.74370521964979,TRUE,9.74370521964979,1989-11-01
godas_15,HRO_Tidbit,1989,12,NA,6.898505005533398,TRUE,6.898505005533398,1989-12-01
godas_15,HRO_Tidbit,1989,2,NA,6.590848272851122,TRUE,6.590848272851122,1989-02-01
godas_15,HRO_Tidbit,1989,3,NA,5.745344557659399,TRUE,5.745344557659399,1989-03-01
godas_15,HRO_Tidbit,1989,4,NA,5.964199759755374,TRUE,5.964199759755374,1989-04-01
godas_15,HRO_Tidbit,1989,5,NA,7.596384692896233,TRUE,7.596384692896233,1989-05-01
godas_15,HRO_Tidbit,1989,6,NA,10.225826712493479,TRUE,10.225826712493479,1989-06-01
godas_15,HRO_Tidbit,1989,7,NA,10.520042432292314,TRUE,10.520042432292314,1989-07-01
godas_15,HRO_Tidbit,1989,8,NA,9.393722716750839,TRUE,9.393722716750839,1989-08-01
godas_15,HRO_Tidbit,1989,9,NA,11.61539207206549,TRUE,11.61539207206549,1989-09-01
godas_15,HRO_Tidbit,1990,1,NA,5.454225845437394,TRUE,5.454225845437394,1990-01-01
godas_15,HRO_Tidbit,1990,10,NA,12.103686933345662,TRUE,12.103686933345662,1990-10-01
godas_15,HRO_Tidbit,1990,11,NA,9.679700396395305,TRUE,9.679700396395305,1990-11-01
godas_15,HRO_Tidbit,1990,12,NA,8.088829544329357,TRUE,8.088829544329357,1990-12-01
godas_15,HRO_Tidbit,1990,2,NA,4.948360627838008,TRUE,4.948360627838008,1990-02-01
godas_15,HRO_Tidbit,1990,3,NA,4.846159377802624,TRUE,4.846159377802624,1990-03-01
godas_15,HRO_Tidbit,1990,4,NA,5.529586363140253,TRUE,5.529586363140253,1990-04-01
godas_15,HRO_Tidbit,1990,5,NA,7.417790589299046,TRUE,7.417790589299046,1990-05-01
godas_15,HRO_Tidbit,1990,6,NA,9.040663852992237,TRUE,9.040663852992237,1990-06-01
godas_15,HRO_Tidbit,1990,7,NA,10.94435311703518,TRUE,10.94435311703518,1990-07-01
godas_15,HRO_Tidbit,1990,8,NA,13.74206588164018,TRUE,13.74206588164018,1990-08-01
godas_15,HRO_Tidbit,1990,9,NA,14.109577447423987,TRUE,14.109577447423987,1990-09-01
godas_15,HRO_Tidbit,1991,1,NA,6.716813894359381,TRUE,6.716813894359381,1991-01-01
godas_15,HRO_Tidbit,1991,10,NA,10.858669240742888,TRUE,10.858669240742888,1991-10-01
godas_15,HRO_Tidbit,1991,11,NA,8.696875365246946,TRUE,8.696875365246946,1991-11-01
godas_15,HRO_Tidbit,1991,12,NA,7.151427290974501,TRUE,7.151427290974501,1991-12-01
godas_15,HRO_Tidbit,1991,2,NA,5.578106148510587,TRUE,5.578106148510587,1991-02-01
godas_15,HRO_Tidbit,1991,3,NA,5.183733203677075,TRUE,5.183733203677075,1991-03-01
godas_15,HRO_Tidbit,1991,4,NA,5.517198332832933,TRUE,5.517198332832933,1991-04-01
godas_15,HRO_Tidbit,1991,5,NA,6.80146543479273,TRUE,6.80146543479273,1991-05-01
godas_15,HRO_Tidbit,1991,6,NA,8.992144067621904,TRUE,8.992144067621904,1991-06-01
godas_15,HRO_Tidbit,1991,7,NA,9.566143451911545,TRUE,9.566143451911545,1991-07-01
godas_15,HRO_Tidbit,1991,8,NA,8.465632132843652,TRUE,8.465632132843652,1991-08-01
godas_15,HRO_Tidbit,1991,9,NA,11.063071740813657,TRUE,11.063071740813657,1991-09-01
godas_15,HRO_Tidbit,1992,1,NA,5.833093105669577,TRUE,5.833093105669577,1992-01-01
godas_15,HRO_Tidbit,1992,10,NA,10.864863255896546,TRUE,10.864863255896546,1992-10-01
godas_15,HRO_Tidbit,1992,11,NA,8.6504202515945,TRUE,8.6504202515945,1992-11-01
godas_15,HRO_Tidbit,1992,12,NA,7.136974588949295,TRUE,7.136974588949295,1992-12-01
godas_15,HRO_Tidbit,1992,2,NA,4.9638456657221575,TRUE,4.9638456657221575,1992-02-01
godas_15,HRO_Tidbit,1992,3,NA,4.723311410588374,TRUE,4.723311410588374,1992-03-01
godas_15,HRO_Tidbit,1992,4,NA,4.985524718759966,TRUE,4.985524718759966,1992-04-01
godas_15,HRO_Tidbit,1992,5,NA,6.214045684336826,TRUE,6.214045684336826,1992-05-01
godas_15,HRO_Tidbit,1992,6,NA,9.24919569649878,TRUE,9.24919569649878,1992-06-01
godas_15,HRO_Tidbit,1992,7,NA,10.18453327813575,TRUE,10.18453327813575,1992-07-01
godas_15,HRO_Tidbit,1992,8,NA,10.365192053450821,TRUE,10.365192053450821,1992-08-01
godas_15,HRO_Tidbit,1992,9,NA,11.777468801919586,TRUE,11.777468801919586,1992-09-01
godas_15,HRO_Tidbit,1993,1,NA,6.031322237303865,TRUE,6.031322237303865,1993-01-01
godas_15,HRO_Tidbit,1993,10,NA,10.885509973075413,TRUE,10.885509973075413,1993-10-01
godas_15,HRO_Tidbit,1993,11,NA,8.77948288067959,TRUE,8.77948288067959,1993-11-01
godas_15,HRO_Tidbit,1993,12,NA,7.605675715626723,TRUE,7.605675715626723,1993-12-01
godas_15,HRO_Tidbit,1993,2,NA,4.97726603188842,TRUE,4.97726603188842,1993-02-01
godas_15,HRO_Tidbit,1993,3,NA,4.254610283910947,TRUE,4.254610283910947,1993-03-01
godas_15,HRO_Tidbit,1993,4,NA,4.6066368118106045,TRUE,4.6066368118106045,1993-04-01
godas_15,HRO_Tidbit,1993,5,NA,6.761204336293942,TRUE,6.761204336293942,1993-05-01
godas_15,HRO_Tidbit,1993,6,NA,9.129444736861359,TRUE,9.129444736861359,1993-06-01
godas_15,HRO_Tidbit,1993,7,NA,9.73751120449613,TRUE,9.73751120449613,1993-07-01
godas_15,HRO_Tidbit,1993,8,NA,10.462231624191489,TRUE,10.462231624191489,1993-08-01
godas_15,HRO_Tidbit,1993,9,NA,12.151174382857052,TRUE,12.151174382857052,1993-09-01
godas_15,HRO_Tidbit,1994,1,NA,5.896065593065117,TRUE,5.896065593065117,1994-01-01
godas_15,HRO_Tidbit,1994,10,NA,11.463618054083648,TRUE,11.463618054083648,1994-10-01
godas_15,HRO_Tidbit,1994,11,NA,9.68692674740791,TRUE,9.68692674740791,1994-11-01
godas_15,HRO_Tidbit,1994,12,NA,7.815239894992208,TRUE,7.815239894992208,1994-12-01
godas_15,HRO_Tidbit,1994,2,NA,4.566375713311817,TRUE,4.566375713311817,1994-02-01
godas_15,HRO_Tidbit,1994,3,NA,4.127632973260924,TRUE,4.127632973260924,1994-03-01
godas_15,HRO_Tidbit,1994,4,NA,4.889517483878242,TRUE,4.889517483878242,1994-04-01
godas_15,HRO_Tidbit,1994,5,NA,6.765333679729715,TRUE,6.765333679729715,1994-05-01
godas_15,HRO_Tidbit,1994,6,NA,9.233710658614632,TRUE,9.233710658614632,1994-06-01
godas_15,HRO_Tidbit,1994,7,NA,10.338351321118296,TRUE,10.338351321118296,1994-07-01
godas_15,HRO_Tidbit,1994,8,NA,12.800534284849553,TRUE,12.800534284849553,1994-08-01
godas_15,HRO_Tidbit,1994,9,NA,13.135031749864353,TRUE,13.135031749864353,1994-09-01
godas_15,HRO_Tidbit,1995,1,NA,6.368896063178317,TRUE,6.368896063178317,1995-01-01
godas_15,HRO_Tidbit,1995,10,NA,11.87037902922448,TRUE,11.87037902922448,1995-10-01
godas_15,HRO_Tidbit,1995,11,NA,9.63634229031969,TRUE,9.63634229031969,1995-11-01
godas_15,HRO_Tidbit,1995,12,NA,7.374411836506249,TRUE,7.374411836506249,1995-12-01
godas_15,HRO_Tidbit,1995,2,NA,5.2828374461356304,TRUE,5.2828374461356304,1995-02-01
godas_15,HRO_Tidbit,1995,3,NA,4.408428326893495,TRUE,4.408428326893495,1995-03-01
godas_15,HRO_Tidbit,1995,4,NA,4.766669516663992,TRUE,4.766669516663992,1995-04-01
godas_15,HRO_Tidbit,1995,5,NA,6.418448184407595,TRUE,6.418448184407595,1995-05-01
godas_15,HRO_Tidbit,1995,6,NA,8.284973357528578,TRUE,8.284973357528578,1995-06-01
godas_15,HRO_Tidbit,1995,7,NA,10.335254313541467,TRUE,10.335254313541467,1995-07-01
godas_15,HRO_Tidbit,1995,8,NA,11.182822700451077,TRUE,11.182822700451077,1995-08-01
godas_15,HRO_Tidbit,1995,9,NA,12.163562413164371,TRUE,12.163562413164371,1995-09-01
godas_15,HRO_Tidbit,1996,1,NA,5.625593598021978,TRUE,5.625593598021978,1996-01-01
godas_15,HRO_Tidbit,1996,10,NA,10.387903442347573,TRUE,10.387903442347573,1996-10-01
godas_15,HRO_Tidbit,1996,11,9.433973765432098,8.62254718340303,FALSE,9.433973765432098,1996-11-01
godas_15,HRO_Tidbit,1996,12,7.295940860215054,7.229884816254191,FALSE,7.295940860215054,1996-12-01
godas_15,HRO_Tidbit,1996,2,NA,4.750152142920899,TRUE,4.750152142920899,1996-02-01
godas_15,HRO_Tidbit,1996,3,NA,4.434236723367077,TRUE,4.434236723367077,1996-03-01
godas_15,HRO_Tidbit,1996,4,NA,4.8998408424676745,TRUE,4.8998408424676745,1996-04-01
godas_15,HRO_Tidbit,1996,5,NA,6.906763692404945,TRUE,6.906763692404945,1996-05-01
godas_15,HRO_Tidbit,1996,6,NA,8.096055895341959,TRUE,8.096055895341959,1996-06-01
godas_15,HRO_Tidbit,1996,7,NA,8.469761476279427,TRUE,8.469761476279427,1996-07-01
godas_15,HRO_Tidbit,1996,8,NA,10.007983199539268,TRUE,10.007983199539268,1996-08-01
godas_15,HRO_Tidbit,1996,9,NA,12.079943208589965,TRUE,12.079943208589965,1996-09-01
godas_15,HRO_Tidbit,1997,1,4.9450672043010755,6.227466050503088,FALSE,4.9450672043010755,1997-01-01
godas_15,HRO_Tidbit,1997,10,NA,11.104365175171388,TRUE,11.104365175171388,1997-10-01
godas_15,HRO_Tidbit,1997,11,NA,9.055116555017444,TRUE,9.055116555017444,1997-11-01
godas_15,HRO_Tidbit,1997,12,6.323503086419753,7.490054099425076,FALSE,6.323503086419753,1997-12-01
godas_15,HRO_Tidbit,1997,2,3.579074675324675,5.324130880493362,FALSE,3.579074675324675,1997-02-01
godas_15,HRO_Tidbit,1997,3,3.6667473118279568,5.2828374461356304,FALSE,3.6667473118279568,1997-03-01
godas_15,HRO_Tidbit,1997,4,4.842451388888889,5.584300163664247,FALSE,4.842451388888889,1997-04-01
godas_15,HRO_Tidbit,1997,5,6.391728983382209,7.318665700123312,FALSE,6.391728983382209,1997-05-01
godas_15,HRO_Tidbit,1997,6,10.11661111111111,9.427789800095969,FALSE,10.11661111111111,1997-06-01
godas_15,HRO_Tidbit,1997,7,11.84658724340176,10.873121942768094,FALSE,11.84658724340176,1997-07-01
godas_15,HRO_Tidbit,1997,8,13.22092741935484,12.020067728771254,FALSE,13.22092741935484,1997-08-01
godas_15,HRO_Tidbit,1997,9,14.2869921875,12.614713830239761,FALSE,14.2869921875,1997-09-01
godas_15,HRO_Tidbit,1998,1,4.609986559139785,6.451482931893779,FALSE,4.609986559139785,1998-01-01
godas_15,HRO_Tidbit,1998,10,11.004032258064516,10.615017331315094,FALSE,11.004032258064516,1998-10-01
godas_15,HRO_Tidbit,1998,11,8.73125,8.500731552047725,FALSE,8.73125,1998-11-01
godas_15,HRO_Tidbit,1998,12,7.161989247311828,7.40333788727384,FALSE,7.161989247311828,1998-12-01
godas_15,HRO_Tidbit,1998,2,3.3249776785714285,5.5037779666666715,FALSE,3.3249776785714285,1998-02-01
godas_15,HRO_Tidbit,1998,3,3.403790322580645,5.185797875394963,FALSE,3.403790322580645,1998-03-01
godas_15,HRO_Tidbit,1998,4,5.485722222222222,6.035451580739638,FALSE,5.485722222222222,1998-04-01
godas_15,HRO_Tidbit,1998,5,7.743354716520039,7.861695008644656,FALSE,7.743354716520039,1998-05-01
godas_15,HRO_Tidbit,1998,6,9.346381944444444,9.762287265110768,FALSE,9.346381944444444,1998-06-01
godas_15,HRO_Tidbit,1998,7,9.18967741935484,10.823569821538817,FALSE,9.18967741935484,1998-07-01
godas_15,HRO_Tidbit,1998,8,9.61350134408602,10.346610007989842,FALSE,9.61350134408602,1998-08-01
godas_15,HRO_Tidbit,1998,9,12.590826388888887,11.895155089839118,FALSE,12.590826388888887,1998-09-01
godas_15,HRO_Tidbit,1999,1,4.44679435483871,6.363734383883601,FALSE,4.44679435483871,1999-01-01
godas_15,HRO_Tidbit,1999,10,11.58760752688172,11.428518634879577,FALSE,11.58760752688172,1999-10-01
godas_15,HRO_Tidbit,1999,11,8.9775625,9.393722716750839,FALSE,8.9775625,1999-11-01
godas_15,HRO_Tidbit,1999,12,7.342086816346944,7.927764503617025,FALSE,7.342086816346944,1999-12-01
godas_15,HRO_Tidbit,1999,2,3.2066443452380953,5.440805479271131,FALSE,3.2066443452380953,1999-02-01
godas_15,HRO_Tidbit,1999,3,3.0214717741935484,4.579796079478079,FALSE,3.0214717741935484,1999-03-01
godas_15,HRO_Tidbit,1999,4,5.766125,5.2147032794453745,FALSE,5.766125,1999-04-01
godas_15,HRO_Tidbit,1999,5,8.521391129032258,7.836918948030017,FALSE,8.521391129032258,1999-05-01
godas_15,HRO_Tidbit,1999,6,10.352689393939391,11.503899799299615,FALSE,10.352689393939391,1999-06-01
godas_15,HRO_Tidbit,1999,7,10.65206989247312,11.98083896613141,FALSE,10.65206989247312,1999-07-01
godas_15,HRO_Tidbit,1999,8,12.287170698924731,12.369017895811261,FALSE,12.287170698924731,1999-08-01
godas_15,HRO_Tidbit,1999,9,11.76398611111111,13.534545727275402,FALSE,11.76398611111111,1999-09-01
godas_15,HRO_Tidbit,2000,1,4.566774193548387,6.7405576191150764,FALSE,4.566774193548387,2000-01-01
godas_15,HRO_Tidbit,2000,10,NA,12.048973132821667,TRUE,12.048973132821667,2000-10-01
godas_15,HRO_Tidbit,2000,11,NA,10.399259136795951,TRUE,10.399259136795951,2000-11-01
godas_15,HRO_Tidbit,2000,12,NA,8.89303982516335,TRUE,8.89303982516335,2000-12-01
godas_15,HRO_Tidbit,2000,2,2.7807255747126436,5.600817537407339,FALSE,2.7807255747126436,2000-02-01
godas_15,HRO_Tidbit,2000,3,4.0579435483870965,5.538877385870743,FALSE,4.0579435483870965,2000-03-01
godas_15,HRO_Tidbit,2000,4,5.6060486111111105,6.224369042926258,FALSE,5.6060486111111105,2000-04-01
godas_15,HRO_Tidbit,2000,5,8.429947916666666,7.772914124775534,FALSE,8.429947916666666,2000-05-01
godas_15,HRO_Tidbit,2000,6,NA,10.490104692382959,TRUE,10.490104692382959,2000-06-01
godas_15,HRO_Tidbit,2000,7,NA,12.87591544926959,TRUE,12.87591544926959,2000-07-01
godas_15,HRO_Tidbit,2000,8,NA,14.404846149798944,TRUE,14.404846149798944,2000-08-01
godas_15,HRO_Tidbit,2000,9,NA,13.827749757932471,TRUE,13.827749757932471,2000-09-01
godas_15,HRO_Tidbit,2001,1,NA,7.078131444989529,TRUE,7.078131444989529,2001-01-01
godas_15,HRO_Tidbit,2001,10,11.313743279569891,12.21107050939294,FALSE,11.313743279569891,2001-10-01
godas_15,HRO_Tidbit,2001,11,9.1511625,10.269184818569098,FALSE,9.1511625,2001-11-01
godas_15,HRO_Tidbit,2001,12,7.988676075268818,9.074730936337367,FALSE,7.988676075268818,2001-12-01
godas_15,HRO_Tidbit,2001,2,NA,6.305923575782778,TRUE,6.305923575782778,2001-02-01
godas_15,HRO_Tidbit,2001,3,3.7208175505050503,6.145911517646569,FALSE,3.7208175505050503,2001-03-01
godas_15,HRO_Tidbit,2001,4,4.997958333333333,5.985878812793182,FALSE,4.997958333333333,2001-04-01
godas_15,HRO_Tidbit,2001,5,8.897338709677419,7.899891435425557,FALSE,8.897338709677419,2001-05-01
godas_15,HRO_Tidbit,2001,6,9.459347222222222,9.927461002541692,FALSE,9.459347222222222,2001-06-01
godas_15,HRO_Tidbit,2001,7,9.655483870967744,11.821859243854146,FALSE,9.655483870967744,2001-07-01
godas_15,HRO_Tidbit,2001,8,11.377869623655917,13.079285613481417,FALSE,11.377869623655917,2001-08-01
godas_15,HRO_Tidbit,2001,9,11.795480583900227,13.911368962506877,FALSE,11.795480583900227,2001-09-01
godas_15,HRO_Tidbit,2002,1,5.7841263440860216,7.804916536402775,FALSE,5.7841263440860216,2002-01-01
godas_15,HRO_Tidbit,2002,10,13.444180481874447,12.600261128214555,FALSE,13.444180481874447,2002-10-01
godas_15,HRO_Tidbit,2002,11,NA,9.9222993232469765,TRUE,9.9222993232469765,2002-11-01
godas_15,HRO_Tidbit,2002,12,NA,7.77188178891659,TRUE,7.77188178891659,2002-12-01
godas_15,HRO_Tidbit,2002,2,4.6703181897759105,7.009997278299272,FALSE,4.6703181897759105,2002-02-01
godas_15,HRO_Tidbit,2002,3,4.897379032258065,6.512390747571433,FALSE,4.897379032258065,2002-03-01
godas_15,HRO_Tidbit,2002,4,6.787895833333334,6.745719298409793,FALSE,6.787895833333334,2002-04-01
godas_15,HRO_Tidbit,2002,5,8.252043010752688,8.1476726882891235,FALSE,8.252043010752688,2002-05-01
godas_15,HRO_Tidbit,2002,6,10.371690277777777,10.315639932221544,FALSE,10.371690277777777,2002-06-01
godas_15,HRO_Tidbit,2002,7,11.343326612903226,13.125740727133863,FALSE,11.343326612903226,2002-07-01
godas_15,HRO_Tidbit,2002,8,13.633909677419355,14.932390420436137,FALSE,13.633909677419355,2002-08-01
godas_15,HRO_Tidbit,2002,9,14.903708333333332,14.418266515965206,FALSE,14.903708333333332,2002-09-01
godas_15,HRO_Tidbit,2003,1,NA,6.067453992366881,TRUE,6.067453992366881,2003-01-01
godas_15,HRO_Tidbit,2003,10,NA,11.511126150312219,TRUE,11.511126150312219,2003-10-01
godas_15,HRO_Tidbit,2003,11,NA,8.57196272631481,TRUE,8.57196272631481,2003-11-01
godas_15,HRO_Tidbit,2003,12,NA,6.80146543479273,TRUE,6.80146543479273,2003-12-01
godas_15,HRO_Tidbit,2003,2,NA,4.772863531817651,TRUE,4.772863531817651,2003-02-01
godas_15,HRO_Tidbit,2003,3,NA,4.462109791558546,TRUE,4.462109791558546,2003-03-01
godas_15,HRO_Tidbit,2003,4,NA,4.966942673298988,TRUE,4.966942673298988,2003-04-01
godas_15,HRO_Tidbit,2003,5,NA,7.0151589575939886,TRUE,7.0151589575939886,2003-05-01
godas_15,HRO_Tidbit,2003,6,NA,9.395787388468726,TRUE,9.395787388468726,2003-06-01
godas_15,HRO_Tidbit,2003,7,NA,10.794643770771225,TRUE,10.794643770771225,2003-07-01
godas_15,HRO_Tidbit,2003,8,NA,12.031423423219632,TRUE,12.031423423219632,2003-08-01
godas_15,HRO_Tidbit,2003,9,NA,13.68838441697513,TRUE,13.68838441697513,2003-09-01
godas_15,HRO_Tidbit,2004,1,NA,5.580170820228474,TRUE,5.580170820228474,2004-01-01
godas_15,HRO_Tidbit,2004,10,13.002459677419354,11.413033596995428,FALSE,13.002459677419354,2004-10-01
godas_15,HRO_Tidbit,2004,11,9.412458333333332,8.809420620588943,FALSE,9.412458333333332,2004-11-01
godas_15,HRO_Tidbit,2004,12,6.780974462365592,7.553026586820615,FALSE,6.780974462365592,2004-12-01
godas_15,HRO_Tidbit,2004,2,NA,4.148279690439789,TRUE,4.148279690439789,2004-02-01
godas_15,HRO_Tidbit,2004,3,NA,3.876754712820528,TRUE,3.876754712820528,2004-03-01
godas_15,HRO_Tidbit,2004,4,NA,4.637606887578903,TRUE,4.637606887578903,2004-04-01
godas_15,HRO_Tidbit,2004,5,NA,6.999673919709839,TRUE,6.999673919709839,2004-05-01
godas_15,HRO_Tidbit,2004,6,NA,9.286359787420738,TRUE,9.286359787420738,2004-06-01
godas_15,HRO_Tidbit,2004,7,NA,10.076117366229525,TRUE,10.076117366229525,2004-07-01
godas_15,HRO_Tidbit,2004,8,10.617875,9.582660825654639,FALSE,10.617875,2004-08-01
godas_15,HRO_Tidbit,2004,9,13.803006944444444,11.834247274161465,FALSE,13.803006944444444,2004-09-01
godas_15,HRO_Tidbit,2005,1,4.412225,6.160364219671775,FALSE,4.412225,2005-01-01
godas_15,HRO_Tidbit,2005,10,10.76752168835502,11.250956867141333,FALSE,10.76752168835502,2005-10-01
godas_15,HRO_Tidbit,2005,11,NA,9.294618474292285,TRUE,9.294618474292285,2005-11-01
godas_15,HRO_Tidbit,2005,12,NA,7.496248114578735,TRUE,7.496248114578735,2005-12-01
godas_15,HRO_Tidbit,2005,2,NA,4.766669516663992,TRUE,4.766669516663992,2005-02-01
godas_15,HRO_Tidbit,2005,3,NA,4.3392618243442955,TRUE,4.3392618243442955,2005-03-01
godas_15,HRO_Tidbit,2005,4,NA,5.639013964188241,TRUE,5.639013964188241,2005-04-01
godas_15,HRO_Tidbit,2005,5,NA,7.1111661924757135,TRUE,7.1111661924757135,2005-05-01
godas_15,HRO_Tidbit,2005,6,NA,8.10844392564928,TRUE,8.10844392564928,2005-06-01
godas_15,HRO_Tidbit,2005,7,NA,9.048922539863785,TRUE,9.048922539863785,2005-07-01
godas_15,HRO_Tidbit,2005,8,11.357161458333334,7.956669907667437,FALSE,11.357161458333334,2005-08-01
godas_15,HRO_Tidbit,2005,9,11.125645833333332,11.105397511030331,FALSE,11.125645833333332,2005-09-01
godas_15,HRO_Tidbit,2006,1,NA,6.326570292961643,TRUE,6.326570292961643,2006-01-01
godas_15,HRO_Tidbit,2006,10,NA,11.374837170214526,TRUE,11.374837170214526,2006-10-01
godas_15,HRO_Tidbit,2006,11,NA,9.53930271957902,TRUE,9.53930271957902,2006-11-01
godas_15,HRO_Tidbit,2006,12,NA,8.142511008994406,TRUE,8.142511008994406,2006-12-01
godas_15,HRO_Tidbit,2006,2,NA,5.5677827899211545,TRUE,5.5677827899211545,2006-02-01
godas_15,HRO_Tidbit,2006,3,3.573728070175439,5.010300779374605,FALSE,3.573728070175439,2006-03-01
godas_15,HRO_Tidbit,2006,4,5.530097222222222,5.819672739503314,FALSE,5.530097222222222,2006-04-01
godas_15,HRO_Tidbit,2006,5,7.675631720430108,7.090519475296848,FALSE,7.675631720430108,2006-05-01
godas_15,HRO_Tidbit,2006,6,10.278555555555556,8.610159153095712,FALSE,10.278555555555556,2006-06-01
godas_15,HRO_Tidbit,2006,7,9.650288978494624,8.495569872753007,FALSE,9.650288978494624,2006-07-01
godas_15,HRO_Tidbit,2006,8,10.764891666666667,9.00659676964711,FALSE,10.764891666666667,2006-08-01
godas_15,HRO_Tidbit,2006,9,NA,11.740304710997627,TRUE,11.740304710997627,2006-09-01
godas_15,HRO_Tidbit,2007,1,NA,7.0750344374126986,TRUE,7.0750344374126986,2007-01-01
godas_15,HRO_Tidbit,2007,10,12.596202956989249,12.159433069728598,FALSE,12.596202956989249,2007-10-01
godas_15,HRO_Tidbit,2007,11,9.48267361111111,9.482524247337139,FALSE,9.48267361111111,2007-11-01
godas_15,HRO_Tidbit,2007,12,6.0873723118279575,6.853082227739894,FALSE,6.0873723118279575,2007-12-01
godas_15,HRO_Tidbit,2007,2,NA,5.427385113104869,TRUE,5.427385113104869,2007-02-01
godas_15,HRO_Tidbit,2007,3,NA,4.979330703606307,TRUE,4.979330703606307,2007-03-01
godas_15,HRO_Tidbit,2007,4,NA,5.265287736533595,TRUE,5.265287736533595,2007-04-01
godas_15,HRO_Tidbit,2007,5,NA,6.823144487830539,TRUE,6.823144487830539,2007-05-01
godas_15,HRO_Tidbit,2007,6,10.45045,8.535830971251794,FALSE,10.45045,2007-06-01
godas_15,HRO_Tidbit,2007,7,10.075248655913978,9.947075383861614,FALSE,10.075248655913978,2007-07-01
godas_15,HRO_Tidbit,2007,8,11.158237903225809,10.909253697831108,FALSE,11.158237903225809,2007-08-01
godas_15,HRO_Tidbit,2007,9,11.966201388888887,12.060328827270043,FALSE,11.966201388888887,2007-09-01
godas_15,HRO_Tidbit,2008,1,4.371404569892474,5.681339734404915,FALSE,4.371404569892474,2008-01-01
godas_15,HRO_Tidbit,2008,10,12.15866935483871,8.97149735044304,FALSE,12.15866935483871,2008-10-01
godas_15,HRO_Tidbit,2008,11,9.658368055555556,7.848274642478393,FALSE,9.658368055555556,2008-11-01
godas_15,HRO_Tidbit,2008,12,8.439932795698924,6.4070924899592185,FALSE,8.439932795698924,2008-12-01
godas_15,HRO_Tidbit,2008,2,3.334734195402299,5.244641019354729,FALSE,3.334734195402299,2008-02-01
godas_15,HRO_Tidbit,2008,3,3.137654569892473,4.954554642991668,FALSE,3.137654569892473,2008-03-01
godas_15,HRO_Tidbit,2008,4,4.459180555555555,5.586364835382133,FALSE,4.459180555555555,2008-04-01
godas_15,HRO_Tidbit,2008,5,7.768608870967742,7.3062776698159935,FALSE,7.768608870967742,2008-05-01
godas_15,HRO_Tidbit,2008,6,10.175752777777776,9.605372214551391,FALSE,10.175752777777776,2008-06-01
godas_15,HRO_Tidbit,2008,7,10.05481182795699,9.349332274816279,FALSE,10.05481182795699,2008-07-01
godas_15,HRO_Tidbit,2008,8,13.913743279569893,7.118392543488317,FALSE,13.913743279569893,2008-08-01
godas_15,HRO_Tidbit,2008,9,14.030861111111111,8.192063130223683,FALSE,14.030861111111111,2008-09-01
godas_15,HRO_Tidbit,2009,1,9.02451612903226,4.408428326893495,FALSE,9.02451612903226,2009-01-01
godas_15,HRO_Tidbit,2009,10,11.61837365591398,8.92504223679059,FALSE,11.61837365591398,2009-10-01
godas_15,HRO_Tidbit,2009,11,10.364819444444445,8.545121993982285,FALSE,10.364819444444445,2009-11-01
godas_15,HRO_Tidbit,2009,12,7.318951612903226,6.336893651551076,FALSE,7.318951612903226,2009-12-01
godas_15,HRO_Tidbit,2009,2,8.542418154761904,4.030593402520255,FALSE,8.542418154761904,2009-02-01
godas_15,HRO_Tidbit,2009,3,7.902096774193549,4.288677367256074,FALSE,7.902096774193549,2009-03-01
godas_15,HRO_Tidbit,2009,4,7.955518207282913,5.030947496553471,FALSE,7.955518207282913,2009-04-01
godas_15,HRO_Tidbit,2009,5,NA,5.469710883321543,TRUE,5.469710883321543,2009-05-01
godas_15,HRO_Tidbit,2009,6,12.791403985507246,7.865824352080429,FALSE,12.791403985507246,2009-06-01
