MM,DD,YY,HRO_AverageTemp,HRO_MaxTemp,HRO_TempDifference,Samples_per_day
4,8,2010,4.809375,6.57,1.760625,48
4,8,2012,6.743729166666666,6.839,0.09527083333333408,48
4,8,2013,4.236583333333334,4.35,0.11341666666666583,48
4,8,2014,3.6663125,4.298,0.6316875,48
4,8,2015,3.31275,3.433,0.12024999999999997,48
4,9,2000,5.35375,5.71,0.3562500000000002,48
4,9,2001,4.2475,4.53,0.28250000000000064,48
4,9,2002,5.759375,6.12,0.36062499999999975,48
4,9,2006,4.5477083333333335,4.88,0.33229166666666643,48
4,9,2008,3.814791666666667,3.99,0.1752083333333334,48
4,9,2009,8.120416666666667,8.17,0.049583333333332646,48
4,9,2010,4.725208333333333,5.42,0.6947916666666671,48
4,9,2012,6.7320625,6.864,0.13193750000000026,48
4,9,2013,4.3175,4.506,0.18850000000000033,48
4,9,2014,3.5610208333333335,4.246,0.6849791666666669,48
4,9,2015,3.4633333333333334,3.485,0.0216666666666665,48
4,10,2000,4.870833333333333,5.39,0.519166666666667,48
4,10,2001,4.503125,5.31,0.8068749999999998,48
4,10,2002,6,6.75,0.75,48
4,10,2006,4.650416666666667,5.17,0.5195833333333333,48
4,10,2008,3.7725,3.99,0.21750000000000025,48
4,10,2009,7.8029166666666665,8.01,0.20708333333333329,48
4,10,2010,4.55,5.13,0.5800000000000001,48
4,10,2012,6.8584375,7.192,0.3335625000000002,48
4,10,2013,4.545,4.766,0.22100000000000009,48
4,10,2014,3.8429166666666665,4.558,0.7150833333333333,48
4,10,2015,3.430416666666667,3.459,0.028583333333333183,48
4,11,2000,4.938124999999999,5.24,0.3018750000000008,48
4,11,2001,4.7162500000000005,5.31,0.5937499999999991,48
4,11,2002,6.247708333333334,6.75,0.5022916666666664,48
4,11,2006,4.650416666666667,4.88,0.22958333333333325,48
4,11,2008,3.9295833333333334,4.28,0.3504166666666668,48
4,11,2009,7.805625,8.01,0.20437499999999975,48
4,11,2010,4.732826086956521,5.13,0.3971739130434786,46
4,11,2012,7.2132708333333335,7.544,0.3307291666666661,48
4,11,2013,4.641416666666666,4.74,0.09858333333333391,48
4,11,2014,3.6943958333333335,4.792,1.0976041666666663,48
4,11,2015,3.4358750000000002,3.512,0.07612499999999978,48
4,12,2000,5.182708333333333,5.39,0.20729166666666643,48
4,12,2001,4.73,5.16,0.4299999999999997,48
4,12,2002,6.539375,7.21,0.6706250000000002,48
4,12,2006,4.741041666666667,4.88,0.13895833333333307,48
4,12,2008,4.09875,4.57,0.4712500000000004,48
4,12,2009,8.277083333333334,9.4,1.1229166666666668,48
4,12,2012,7.253791666666666,7.569,0.31520833333333353,48
4,12,2013,4.722125,4.844,0.12187500000000018,48
4,12,2014,3.5144375,3.696,0.18156250000000007,48
4,12,2015,3.7179166666666665,3.88,0.16208333333333336,48
4,13,2000,5.25,5.39,0.13999999999999968,48
4,13,2001,4.2664583333333335,5,0.7335416666666665,48
4,13,2002,6.458958333333333,7.68,1.2210416666666664,48
4,13,2006,4.77125,4.88,0.10874999999999968,48
4,13,2008,4.177291666666667,4.57,0.3927083333333332,48
4,13,2009,8.26375,8.47,0.2062500000000007,48
4,13,2012,7.372916666666667,7.67,0.29708333333333314,48
4,13,2013,4.829104166666666,5.488,0.6588958333333341,48
4,13,2014,3.507833333333333,3.722,0.21416666666666684,48
4,13,2015,3.891375,4.35,0.4586249999999996,48
4,14,2000,5.540208333333333,5.71,0.16979166666666679,48
4,14,2001,4.473958333333333,5.16,0.6860416666666671,48
4,14,2002,6.372708333333334,8.14,1.767291666666667,48
4,14,2006,4.934375,6.33,1.395625,48
4,14,2008,4.364583333333334,5.15,0.7854166666666664,48
4,14,2012,7.592770833333333,7.795,0.20222916666666713,48
4,14,2013,4.892520833333333,5.719,0.8264791666666671,48
4,14,2014,3.6075625,4.115,0.5074375000000004,48
4,14,2015,4.130416666666667,4.454,0.32358333333333267,48
4,15,2000,5.736041666666667,6.17,0.433958333333333,48
4,15,2001,4.796666666666667,5,0.20333333333333314,48
4,15,2002,6.7612499999999995,7.37,0.6087500000000006,48
4,15,2006,4.650416666666667,6.33,1.6795833333333334,48
4,15,2008,4.902291666666667,5.44,0.5377083333333337,48
4,15,2012,7.620895833333333,8.02,0.3991041666666666,48
4,15,2013,5.143645833333333,5.36,0.21635416666666707,48
4,15,2014,3.945145833333333,4.61,0.6648541666666672,48
4,15,2015,4.2908333333333335,4.662,0.3711666666666664,48
4,16,2000,5.9331249999999995,6.33,0.39687500000000053,48
4,16,2001,5.036666666666667,5.47,0.4333333333333327,48
4,16,2002,6.865625,7.37,0.5043750000000005,48
4,16,2006,4.716875,5.46,0.743125,48
4,16,2008,4.907916666666667,6.59,1.682083333333333,48
4,16,2012,7.8015625,9.015,1.2134375000000004,48
4,16,2013,5.43775,5.539,0.1012499999999994,48
4,16,2014,3.8301458333333334,4.194,0.3638541666666666,48
4,16,2015,4.577916666666667,5.437,0.8590833333333334,48
4,17,2000,6.092083333333333,6.33,0.237916666666667,48
4,17,2001,5.2275,5.62,0.39250000000000007,48
4,17,2002,7.066458333333333,8.3,1.2335416666666674,48
4,17,2006,4.892083333333333,5.46,0.5679166666666671,48
4,17,2008,4.491458333333334,5.44,0.9485416666666664,48
4,17,2012,7.5313125,8.593,1.0616874999999997,48
4,17,2013,5.452145833333334,5.565,0.1128541666666667,48
4,17,2014,3.961,4.115,0.15400000000000036,48
4,17,2015,4.850458333333333,5.257,0.4065416666666666,48
4,18,2000,6.263958333333333,6.33,0.066041666666667,48
4,18,2001,5.386458333333334,5.62,0.23354166666666654,48
4,18,2002,7.840416666666666,8.6,0.7595833333333335,48
4,18,2006,6.015833333333333,6.62,0.604166666666667,48
4,18,2008,4.370625,5.15,0.7793749999999999,48
4,18,2012,8.106479166666666,9.41,1.3035208333333337,48
4,18,2013,5.459604166666667,5.796,0.33639583333333345,48
4,18,2014,4.1903125,4.48,0.2896875000000003,48
4,18,2015,4.665541666666667,5.128,0.4624583333333332,48
4,19,2000,6.220416666666667,6.33,0.10958333333333314,48
4,19,2001,5.3999999999999995,5.47,0.07000000000000028,48
4,19,2002,8.149166666666668,8.3,0.15083333333333293,48
4,19,2006,6.203125,6.62,0.4168750000000001,48
4,19,2008,4.726458333333333,8.33,3.6035416666666666,48
4,19,2012,8.500729166666666,9.706,1.2052708333333335,48
4,19,2013,5.482458333333334,5.898,0.41554166666666603,48
4,19,2014,4.493541666666666,4.818,0.3244583333333333,48
4,19,2015,4.922791666666667,5.616,0.6932083333333328,48
4,20,2000,6.166875,6.17,0.0031249999999998224,48
4,20,2001,5.496041666666667,5.78,0.28395833333333353,48
4,20,2002,8.304583333333333,8.76,0.45541666666666636,48
4,20,2006,6.577708333333334,6.91,0.33229166666666643,48
4,20,2008,4.925833333333333,7.17,2.2441666666666666,48
4,20,2012,7.952958333333333,9.558,1.6050416666666667,48
4,20,2013,5.217,5.282,0.06500000000000039,48
4,20,2014,4.766208333333333,5.462,0.6957916666666666,48
4,20,2015,5.6025,5.898,0.29549999999999965,48
4,21,2000,6.378958333333333,6.64,0.2610416666666664,48
4,21,2001,5.542708333333334,5.94,0.3972916666666668,48
4,21,2002,8.558125,8.91,0.3518749999999997,48
4,21,2006,6.835625,7.19,0.3543750000000001,48
4,21,2008,4.38875,4.86,0.4712500000000004,48
4,21,2012,7.191270833333333,9.089,1.8977291666666671,48
4,21,2013,5.25575,5.334,0.07824999999999971,48
4,21,2014,4.704229166666667,4.895,0.19077083333333267,48
4,21,2015,5.44925,5.668,0.21875,48
4,22,2000,6.357916666666667,6.48,0.12208333333333332,48
4,22,2001,5.311875,5.47,0.15812500000000007,48
4,22,2002,8.298333333333334,8.76,0.461666666666666,48
4,22,2006,6.855625,6.91,0.054375000000000284,48
4,22,2008,4.165208333333333,4.57,0.4047916666666671,48
4,22,2012,7.8831875,9.188,1.3048125000000006,48
4,22,2013,5.294520833333333,5.36,0.06547916666666698,48
4,22,2014,4.5573125,5.257,0.6996874999999996,48
4,22,2015,4.7985,5.334,0.5354999999999999,48
4,23,2000,6.083125,6.33,0.24687500000000018,48
4,23,2001,5.805833333333333,7.18,1.3741666666666665,48
4,23,2002,7.777916666666666,7.99,0.21208333333333407,48
4,23,2006,6.91,6.91,0,48
4,23,2008,4.092708333333333,4.57,0.4772916666666669,48
4,23,2012,8.260166666666667,8.494,0.23383333333333312,48
4,23,2013,5.281,5.308,0.027000000000000135,48
4,23,2014,4.5836041666666665,5.154,0.5703958333333334,48
4,23,2015,3.976625,4.324,0.347375,48
4,24,2000,6.0325,6.17,0.13750000000000018,48
4,24,2001,5.305625,6.25,0.944375,48
4,24,2002,7.816041666666667,7.99,0.17395833333333321,48
4,24,2006,6.65625,6.91,0.25375000000000014,48
4,24,2008,4.116875,4.86,0.743125,48
4,24,2012,8.368416666666667,8.817,0.44858333333333356,48
4,24,2013,5.2646041666666665,5.591,0.32639583333333366,48
4,24,2014,4.3620833333333335,4.973,0.6109166666666663,48
4,24,2015,4.159708333333334,4.428,0.2682916666666664,48
4,25,2000,6.171666666666667,6.33,0.15833333333333321,48
4,25,2001,5.331041666666667,7.18,1.848958333333333,48
4,25,2002,7.7225,7.99,0.26750000000000007,48
4,25,2006,6.571666666666667,6.91,0.33833333333333293,48
4,25,2008,5.341875,6.88,1.538125,48
4,25,2012,8.729958333333334,9.287,0.5570416666666667,48
4,25,2013,5.675041666666667,6.535,0.8599583333333332,48
4,25,2014,4.8346875,5.154,0.31931249999999967,48
4,25,2015,5.167916666666667,5.539,0.371083333333333,48
4,26,2000,6.253125,6.48,0.2268750000000006,48
4,26,2001,5.7214583333333335,6.56,0.8385416666666661,48
4,26,2002,7.522708333333333,7.99,0.4672916666666671,48
4,26,2006,7.025833333333334,7.48,0.4541666666666666,48
4,26,2008,6.306041666666666,8.91,2.603958333333334,48
4,26,2012,8.406541666666666,8.916,0.5094583333333347,48
4,26,2013,6.4128125,6.636,0.22318749999999987,48
4,26,2014,5.070604166666667,5.36,0.28939583333333374,48
4,26,2015,5.597041666666667,5.949,0.35195833333333315,48
4,27,2000,6.1325,6.17,0.037499999999999645,48
4,27,2001,6.339166666666666,6.87,0.5308333333333337,48
4,27,2002,7.535208333333333,7.83,0.2947916666666668,48
4,27,2006,7.103541666666667,7.48,0.3764583333333338,48
4,27,2008,6.126666666666667,6.88,0.753333333333333,48
4,27,2012,7.985833333333333,8.817,0.8311666666666673,48
4,27,2013,6.7556666666666665,6.99,0.23433333333333373,48
4,27,2014,5.1920625,5.488,0.29593750000000085,48
4,27,2015,5.903208333333334,6.382,0.47879166666666606,48
4,28,2000,6.2275,6.64,0.41249999999999964,48
4,28,2001,6.940416666666667,7.81,0.8695833333333329,48
4,28,2002,7.755,7.99,0.23500000000000032,48
4,28,2006,7.227083333333334,7.48,0.2529166666666667,48
4,28,2008,7.582916666666667,8.62,1.0370833333333325,48
4,28,2012,8.342041666666667,8.668,0.32595833333333246,48
4,28,2013,6.544125,7.015,0.4708749999999995,48
4,28,2014,5.4310833333333335,5.898,0.4669166666666662,48
4,28,2015,6.2135,6.382,0.16849999999999987,48
4,29,2000,6.230416666666667,6.48,0.2495833333333337,48
4,29,2001,7.276458333333333,7.81,0.5335416666666664,48
4,29,2002,7.584583333333333,7.68,0.09541666666666693,48
4,29,2006,7.353125,7.48,0.12687500000000007,48
4,29,2008,5.408125,8.33,2.921875,48
4,29,2012,8.234479166666667,8.593,0.3585208333333334,48
4,29,2013,6.689895833333333,7.569,0.879104166666667,48
4,29,2014,5.610270833333333,5.898,0.2877291666666668,48
4,29,2015,6.393416666666667,6.914,0.5205833333333327,48
4,30,2000,6.499375,7.1,0.600625,48
4,30,2001,6.75125,7.5,0.7487500000000002,48
4,30,2002,7.21875,7.52,0.3012499999999996,48
4,30,2006,7.564583333333333,8.06,0.4954166666666673,48
4,30,2008,5.141875,7.17,2.028125,48
4,30,2012,8.414229166666667,8.792,0.37777083333333294,48
4,30,2013,6.892604166666667,7.393,0.5003958333333332,48
4,30,2014,5.525979166666667,5.668,0.14202083333333348,48
4,30,2015,6.959708333333333,8.319,1.3592916666666675,48
5,1,2000,6.851458333333333,7.1,0.24854166666666622,48
5,1,2001,6.829375,7.96,1.1306250000000002,48
5,1,2002,7.202708333333333,7.68,0.4772916666666669,48
5,1,2006,7.558541666666667,7.77,0.21145833333333286,48
5,1,2008,7.069791666666666,8.62,1.550208333333333,48
5,1,2012,8.422145833333333,8.494,0.07185416666666633,48
5,1,2013,6.974375,8.295,1.3206249999999997,48
5,1,2014,5.605604166666667,5.821,0.215395833333333,48
5,1,2015,7.0023333333333335,7.419,0.4166666666666661,48
5,2,2000,7.018541666666667,7.72,0.7014583333333331,48
5,2,2001,5.91625,7.65,1.7337500000000006,48
5,2,2002,7.422083333333333,7.68,0.25791666666666657,48
5,2,2006,7.473958333333334,7.48,0.006041666666666501,48
5,2,2008,7.448958333333333,8.33,0.8810416666666674,48
5,2,2012,8.500291666666666,8.891,0.3907083333333343,48
5,2,2013,6.804916666666666,8.344,1.5390833333333331,48
5,2,2014,5.793354166666667,6.889,1.0956458333333332,48
5,2,2015,7.042416666666667,7.695,0.6525833333333333,48
5,3,2000,7.148125,7.88,0.7318749999999996,48
5,3,2001,5.689166666666667,8.58,2.890833333333333,48
5,3,2002,7.255,7.52,0.2649999999999997,48
5,3,2006,7.347083333333334,7.48,0.13291666666666657,48
5,3,2008,7.840624999999999,8.33,0.4893750000000008,48
5,3,2012,8.744979166666667,9.41,0.6650208333333332,48
5,3,2013,6.720791666666667,7.619,0.8982083333333328,48
5,3,2014,6.129645833333333,6.864,0.7343541666666669,48
5,3,2015,7.167291666666666,8.369,1.2017083333333334,48
5,4,2000,7.5095833333333335,8.19,0.680416666666666,48
5,4,2001,5.768125,7.5,1.7318749999999996,48
5,4,2002,7.797291666666666,8.45,0.652708333333333,48
5,4,2006,7.7,8.64,0.9400000000000004,48
5,4,2008,7.840624999999999,8.04,0.19937499999999986,48
5,4,2012,8.908770833333334,9.336,0.42722916666666677,48
5,4,2013,6.572229166666666,7.318,0.7457708333333333,48
5,4,2014,5.9024375,6.737,0.8345625000000005,48
5,4,2015,6.79175,8.12,1.3282499999999988,48
5,5,2000,6.7993749999999995,8.19,1.390625,48
5,5,2001,6.1466666666666665,7.65,1.5033333333333339,48
5,5,2002,7.912708333333334,8.6,0.687291666666666,48
5,5,2006,8.40375,8.93,0.5262499999999992,48
5,5,2008,7.967499999999999,8.33,0.3625000000000007,48
5,5,2012,8.5696875,9.213,0.6433124999999986,48
5,5,2013,6.599645833333334,9.262,2.662354166666667,48
5,5,2014,6.165125,6.611,0.445875,48
5,5,2015,5.360125,5.949,0.5888749999999998,48
5,6,2000,6.730833333333333,8.96,2.229166666666668,48
5,6,2001,8.829166666666666,9.67,0.8408333333333342,48
5,6,2002,7.9539583333333335,9.07,1.1160416666666668,48
5,6,2006,8.162708333333333,9.79,1.6272916666666664,48
5,6,2008,8.762708333333332,10.64,1.8772916666666681,48
5,6,2012,8.461645833333334,9.879,1.4173541666666658,48
5,6,2013,7.619041666666667,9.386,1.7669583333333323,48
5,6,2014,6.420145833333334,6.813,0.39285416666666606,48
5,6,2015,5.489375,6.965,1.475625,48
5,7,2000,7.112291666666667,9.12,2.0077083333333325,48
5,7,2001,8.9122916666666665,10.29,1.3777083333333326,48
5,7,2002,7.989166666666667,9.38,1.390833333333334,48
5,7,2006,8.253958333333333,9.51,1.2560416666666665,48
5,7,2008,8.6970833333333335,10.64,1.942916666666667,48
5,7,2012,8.929124999999999,10.296,1.3668750000000003,48
5,7,2013,8.486083333333333,9.312,0.8259166666666662,48
5,7,2014,6.511791666666666,6.737,0.22520833333333368,48
5,7,2015,5.723625,7.142,1.4183750000000002,48
5,8,2000,7.03125,7.88,0.8487499999999999,48
5,8,2001,7.994791666666666,10.75,2.755208333333334,48
5,8,2002,8.001458333333334,9.53,1.5285416666666656,48
5,8,2006,8.139791666666667,9.22,1.0802083333333332,48
5,8,2008,7.371458333333333,8.91,1.5385416666666671,48
5,8,2012,8.998354166666667,9.731,0.7326458333333328,48
5,8,2013,9.045041666666666,9.41,0.36495833333333394,48
5,8,2014,6.9296875,8.295,1.3653125,48
5,8,2015,5.9039166666666665,6.712,0.8080833333333333,48
5,9,2000,7.264375,10.36,3.095624999999999,48
5,9,2001,6.20125,10.75,4.54875,48
5,9,2002,8.379166666666666,9.53,1.150833333333333,48
5,9,2006,8.169166666666666,8.36,0.19083333333333385,48
5,9,2008,7.064791666666666,9.2,2.135208333333333,48
5,9,2012,8.6535625,9.361,0.707437500000001,48
5,9,2013,9.118041666666667,9.903,0.7849583333333339,48
5,9,2014,7.595083333333333,8.344,0.7489166666666662,48
5,9,2015,8.259833333333333,8.568,0.3081666666666667,48
5,10,2000,8.862916666666667,9.89,1.0270833333333336,48
5,10,2001,5.357708333333333,7.81,2.4522916666666665,48
5,10,2002,7.533541666666666,8.91,1.3764583333333338,48
5,10,2006,8.20375,8.36,0.15625,48
5,10,2008,8.717916666666666,9.78,1.0620833333333337,48
5,10,2012,7.977520833333333,8.767,0.7894791666666663,48
5,10,2013,8.343104166666667,9.558,1.2148958333333333,48
5,10,2014,7.273291666666666,8.17,0.8967083333333337,48
5,10,2015,8.011375,8.295,0.2836250000000007,48
5,11,2000,9.10125,9.74,0.6387499999999999,48
5,11,2001,5.158541666666666,8.12,2.961458333333333,48
5,11,2002,6.939166666666667,8.45,1.5108333333333324,48
5,11,2006,8.35375,8.36,0.006249999999999645,48
5,11,2008,9.395625,10.35,0.9543749999999989,48
5,11,2012,8.135145833333333,9.287,1.1518541666666682,48
5,11,2013,7.295958333333333,8.295,0.9990416666666668,48
5,11,2014,6.6381041666666665,7.67,1.0318958333333335,48
5,11,2015,7.555,8.792,1.237,48
5,12,2000,8.932916666666667,9.12,0.18708333333333194,48
5,12,2001,5.175625,6.56,1.3843749999999995,48
5,12,2002,7.960208333333333,9.07,1.1097916666666672,48
5,12,2006,8.31625,8.36,0.04374999999999929,48
5,12,2008,9.682708333333332,10.06,0.37729166666666814,48
5,12,2012,8.443020833333334,8.941,0.4979791666666671,48
5,12,2013,6.8877291666666665,7.544,0.6562708333333331,48
5,12,2014,6.789958333333333,7.77,0.9800416666666667,48
5,12,2015,8.6735,9.78,1.1064999999999987,48
5,13,2000,8.804791666666667,9.43,0.6252083333333331,48
5,13,2001,5.777291666666667,8.43,2.652708333333333,48
5,13,2002,8.948958333333334,9.69,0.7410416666666659,48
5,13,2006,7.866666666666666,8.06,0.19333333333333425,48
5,13,2008,9.749791666666667,9.78,0.030208333333332504,48
5,13,2012,8.708375,9.435,0.7266250000000003,48
5,13,2013,6.586708333333333,7.066,0.47929166666666667,48
5,13,2014,8.745833333333334,9.608,0.862166666666667,48
5,13,2015,8.196625,9.089,0.8923750000000013,48
5,14,2000,8.878541666666667,9.74,0.8614583333333332,48
5,14,2001,9.378541666666667,11.22,1.8414583333333336,48
5,14,2002,8.506874999999999,8.91,0.40312500000000107,48
5,14,2006,7.927083333333333,8.06,0.13291666666666746,48
5,14,2008,9.969375,10.64,0.6706250000000011,48
5,14,2012,9.260979166666667,10.516,1.255020833333333,48
5,14,2013,6.7581875,7.217,0.4588124999999996,48
5,14,2014,8.3541875,9.139,0.7848124999999992,48
5,14,2015,8.964041666666667,9.608,0.6439583333333339,48
5,15,2000,9.205,10.67,1.4649999999999999,48
5,15,2001,9.228823529411764,10.91,1.6811764705882357,34
5,15,2002,8.042291666666667,8.45,0.407708333333332,48
5,15,2006,7.872708333333334,8.06,0.18729166666666686,48
5,15,2008,9.544375,9.78,0.23562499999999886,48
5,15,2012,9.690770833333334,10.834,1.143229166666666,48
5,15,2013,6.5585625,7.066,0.5074375,48
5,15,2014,8.236125,9.608,1.371875000000001,48
5,15,2015,9.155125,9.485,0.3298749999999995,48
5,16,2000,9.072291666666667,9.74,0.6677083333333336,48
5,16,2002,8.371041666666667,8.6,0.22895833333333293,48
5,16,2006,8.053958333333334,8.06,0.006041666666666501,48
5,16,2008,9.258541666666666,10.93,1.6714583333333337,48
5,16,2012,9.215166666666667,10.638,1.4228333333333332,48
5,16,2013,6.3704583333333336,6.636,0.26554166666666656,48
5,16,2014,7.820458333333333,9.238,1.4175416666666667,48
5,16,2015,8.72925,9.238,0.5087499999999991,48
5,17,2000,9.642916666666666,10.97,1.3270833333333343,48
5,17,2002,8.472916666666666,9.22,0.7470833333333342,48
5,17,2006,7.896875,8.06,0.16312500000000085,48
5,17,2008,8.016458333333333,9.2,1.1835416666666667,48
5,17,2012,9.182541666666667,11.175,1.9924583333333334,48
5,17,2013,6.7171666666666665,7.82,1.1028333333333338,48
5,17,2014,7.223020833333333,10.394,3.170979166666667,48
5,17,2015,7.19075,8.742,1.5512500000000005,48
5,18,2000,10.133125,11.44,1.3068749999999998,48
5,18,2001,10.537857142857144,10.64,0.10214285714285687,28
5,18,2002,9.109375,9.53,0.42062499999999936,48
5,18,2006,7.824375,8.06,0.23562500000000064,48
5,18,2008,7.677499999999999,8.62,0.9424999999999999,48
5,18,2012,9.700833333333334,11.71,2.009166666666667,48
5,18,2013,7.201020833333334,8.717,1.5159791666666669,48
5,18,2014,5.738104166666667,6.965,1.2268958333333329,48
5,18,2015,10.5925,11.443,0.8505000000000003,48
5,19,2000,8.658958333333333,10.97,2.311041666666668,48
5,19,2001,10.43375,10.79,0.3562499999999993,96
5,19,2002,8.891666666666667,9.22,0.32833333333333314,48
5,19,2006,7.910416666666666,9.51,1.5995833333333334,48
5,19,2008,6.9799999999999995,8.62,1.6399999999999997,48
5,19,2012,10.113479166666666,11.929,1.8155208333333341,48
5,19,2013,6.557479166666667,6.965,0.4075208333333329,48
5,19,2014,6.263125,7.695,1.4318750000000007,48
5,19,2015,9.143791666666667,11.078,1.9342083333333324,48
5,20,2000,9.470416666666667,10.2,0.7295833333333324,48
5,20,2001,10.8825,11.57,0.6875,96
5,20,2002,9.080833333333333,9.53,0.4491666666666667,48
5,20,2006,7.2175,8.06,0.8425000000000002,48
5,20,2008,6.606458333333333,8.91,2.303541666666667,48
5,20,2012,10.16725,12.292,2.1247500000000006,48
5,20,2013,6.290875,6.661,0.3701249999999998,48
5,20,2014,7.96425,9.312,1.3477499999999996,48
5,20,2015,7.84375,9.903,2.0592500000000005,48
5,21,2000,9.265833333333333,10.2,0.9341666666666661,48
5,21,2001,11.253958333333333,12.34,1.0860416666666666,96
5,21,2002,8.7716666666666665,9.38,0.6083333333333343,48
5,21,2006,6.95,8.06,1.1100000000000003,48
5,21,2008,6.882708333333333,9.78,2.897291666666666,48
5,21,2012,10.270666666666667,11.856,1.5853333333333328,48
5,21,2013,6.4280625,6.914,0.48593749999999947,48
5,21,2014,8.5534375,10.051,1.4975625000000008,48
5,21,2015,8.792583333333333,11.273,2.4804166666666667,48
5,22,2000,9.379375,10.2,0.8206249999999997,48
5,22,2001,11.376875,12.03,0.6531249999999993,96
5,22,2002,9.342083333333333,10.16,0.8179166666666671,48
5,22,2006,6.907291666666667,7.77,0.862708333333333,48
5,22,2008,6.727708333333333,9.78,3.052291666666666,48
5,22,2012,10.549104166666666,12.751,2.2018958333333334,48
5,22,2013,6.3241875,6.965,0.6408125,48
5,22,2014,8.428875,9.46,1.0311250000000012,48
5,22,2015,7.2469166666666665,8.095,0.8480833333333342,48
5,23,2000,9.57625,10.2,0.6237499999999994,48
5,23,2001,11.507083333333334,11.88,0.3729166666666668,96
5,23,2002,9.178333333333333,10.62,1.4416666666666664,48
5,23,2006,7.233333333333333,7.48,0.24666666666666703,48
5,23,2008,6.2214583333333335,7.75,1.5285416666666665,48
5,23,2012,12.321250000000001,13.281,0.9597499999999997,48
5,23,2013,6.13775,6.458,0.3202500000000006,48
5,23,2014,8.646291666666666,10.149,1.5027083333333326,48
5,23,2015,6.035125,6.661,0.6258749999999997,48
5,24,2001,11.779583333333333,12.19,0.41041666666666643,96
5,24,2002,8.712083333333334,10.16,1.447916666666666,48
5,24,2006,7.510208333333334,7.77,0.25979166666666575,48
5,24,2008,7.232083333333333,9.49,2.2579166666666675,48
5,24,2012,12.223020833333333,13.473,1.2499791666666678,48
5,24,2013,6.257270833333333,7.217,0.9597291666666665,48
5,24,2014,9.902895833333334,11.151,1.248104166666666,48
5,24,2015,6.505083333333333,7.066,0.5609166666666665,48
5,25,2001,12.01,12.65,0.6400000000000006,96
5,25,2002,9.251458333333334,10.47,1.2185416666666669,48
5,25,2006,7.511875,8.64,1.1281250000000007,48
5,25,2008,7.484166666666667,8.62,1.1358333333333324,48
5,25,2012,11.475958333333333,12.847,1.3710416666666667,48
5,25,2013,6.858666666666666,7.67,0.8113333333333337,48
5,25,2014,10.181083333333333,11.492,1.3109166666666674,48
5,25,2015,6.610083333333334,7.695,1.0849166666666665,48
5,26,2001,12.024166666666666,12.65,0.6258333333333344,96
5,26,2002,9.13,10.62,1.4899999999999984,48
5,26,2006,7.050208333333334,7.48,0.42979166666666657,48
5,26,2008,7.249375,10.06,2.810625000000001,48
5,26,2011,6.864833333333333,7.192,0.32716666666666683,48
5,26,2012,9.3831875,11.078,1.6948124999999994,48
5,26,2013,7.121833333333333,8.02,0.8981666666666666,48
5,26,2014,7.730666666666667,10.394,2.663333333333333,48
5,26,2015,6.4039166666666665,6.763,0.3590833333333334,48
5,27,2001,11.974791666666667,12.34,0.36520833333333336,96
5,27,2002,8.147708333333334,10,1.852291666666666,48
5,27,2006,6.776041666666667,7.48,0.7039583333333335,48
5,27,2008,6.017291666666667,7.17,1.152708333333333,48
5,27,2011,6.828375,7.167,0.3386249999999995,48
5,27,2012,9.9121875,11.807,1.8948125000000005,48
5,27,2013,7.21775,8.17,0.9522500000000003,48
5,27,2014,8.774145833333334,11.807,3.0328541666666666,48
5,27,2015,5.884916666666666,6.357,0.47208333333333385,48
5,28,2001,11.543125,12.8,1.2568750000000009,96
5,28,2002,8.11625,12.02,3.9037499999999987,48
5,28,2006,6.752916666666667,6.91,0.15708333333333346,48
5,28,2008,6.1745833333333335,8.91,2.7354166666666666,48
5,28,2011,7.2198125,8.941,1.721187500000001,48
5,28,2012,10.1794375,12.001,1.8215624999999989,48
5,28,2013,8.066083333333333,9.657,1.5909166666666668,48
5,28,2014,11.552479166666666,11.953,0.4005208333333332,48
5,28,2015,5.666041666666667,6.535,0.8689583333333335,48
5,29,2001,10.255833333333333,12.19,1.9341666666666661,96
5,29,2002,8.125,11.55,3.4250000000000007,48
5,29,2006,6.842708333333333,7.19,0.347291666666667,48
5,29,2008,6.5825,8.62,2.0374999999999996,48
5,29,2011,7.684270833333334,8.792,1.1077291666666662,48
5,29,2012,10.099875,12.485,2.3851249999999986,48
5,29,2013,8.906,10.443,1.536999999999999,48
5,29,2014,11.576541666666667,12.05,0.4734583333333333,48
5,29,2015,5.99325,7.217,1.22375,48
5,30,2001,9.092708333333333,12.19,3.097291666666667,96
5,30,2002,7.990833333333334,8.91,0.9191666666666665,48
5,30,2006,7.53875,9.22,1.6812500000000004,48
5,30,2008,7.1187499999999995,10.35,3.23125,48
5,30,2011,7.6343958333333335,8.841,1.2066041666666658,48
5,30,2012,9.435645833333334,10.81,1.3743541666666665,48
5,30,2013,10.089020833333333,10.687,0.5979791666666667,48
5,30,2014,11.463395833333333,12.34,0.8766041666666666,48
5,30,2015,5.869208333333333,6.204,0.3347916666666668,48
5,31,2001,8.295208333333333,10.33,2.034791666666667,96
5,31,2002,7.2775,8.91,1.6325000000000003,48
5,31,2006,8.218958333333333,10.08,1.861041666666667,48
5,31,2008,7.473958333333333,8.91,1.436041666666667,48
5,31,2011,8.160333333333334,10.956,2.7956666666666656,48
5,31,2012,10.247479166666666,11.467,1.219520833333334,48
5,31,2013,9.797333333333333,10.834,1.036666666666667,48
